table,table ID,T,P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT
table,part,T,1724,dim thistle deep steel white,Manufacturer#3,Brand#33,ECONOMY PLATED STEEL,34,WRAP CASE,1625.72,pending hockey player
table,part,T,1725,magenta honeydew goldenrod lime burlywood,Manufacturer#5,Brand#51,STANDARD ANODIZED BRASS,22,LG CAN,1626.72,slyly 
table,part,T,1726,navy deep midnight chartreuse drab,Manufacturer#3,Brand#35,LARGE PLATED COPPER,28,JUMBO JAR,1627.72,ironic dolphins ar
table,part,T,1727,plum powder hot misty lemon,Manufacturer#3,Brand#33,SMALL PLATED BRASS,6,WRAP CAN,1628.72,furiously even depen
table,part,T,1728,steel dim frosted cornsilk rose,Manufacturer#5,Brand#55,SMALL POLISHED BRASS,10,LG PACK,1629.72,fluffily final pinto b
table,part,T,1729,burnished grey midnight pink sky,Manufacturer#3,Brand#33,SMALL BRUSHED COPPER,17,WRAP BAG,1630.72,blithely brave pac
table,part,T,1730,gainsboro maroon black cornsilk coral,Manufacturer#1,Brand#13,ECONOMY BRUSHED COPPER,47,MED PACK,1631.73,regula
table,part,T,1731,beige lawn firebrick rosy pink,Manufacturer#3,Brand#32,ECONOMY PLATED STEEL,40,MED DRUM,1632.73,ironic warthogs wa
table,part,T,1732,drab tan white orange cyan,Manufacturer#1,Brand#15,LARGE BURNISHED COPPER,6,LG DRUM,1633.73,blithely final depo
table,part,T,1733,honeydew burlywood green lemon firebrick,Manufacturer#3,Brand#33,STANDARD PLATED NICKEL,8,WRAP DRUM,1634.73,final dolphins 
table,part,T,1734,rosy peru steel white chocolate,Manufacturer#5,Brand#54,PROMO POLISHED NICKEL,42,LG CASE,1635.73,fluffily final
table,part,T,1735,linen chartreuse peru drab puff,Manufacturer#4,Brand#44,STANDARD PLATED TIN,7,JUMBO JAR,1636.73,ironic, final deposi
table,part,T,1736,firebrick gainsboro olive dodger tomato,Manufacturer#2,Brand#24,ECONOMY POLISHED NICKEL,38,SM PKG,1637.73,ironic dependencies 
table,part,T,1737,violet beige misty midnight green,Manufacturer#3,Brand#32,ECONOMY POLISHED BRASS,29,WRAP PKG,1638.73,ironic 
table,part,T,1738,azure blush linen brown chartreuse,Manufacturer#5,Brand#52,LARGE ANODIZED NICKEL,4,WRAP CAN,1639.73,furiously reg
table,part,T,1739,honeydew cream sienna dodger deep,Manufacturer#2,Brand#24,MEDIUM BURNISHED COPPER,47,JUMBO BOX,1640.73,quickly pending dugout
table,part,T,1740,peach misty burnished maroon snow,Manufacturer#2,Brand#21,STANDARD BURNISHED TIN,16,WRAP CAN,1641.74,requests eat against t
table,part,T,1741,bisque green medium seashell pale,Manufacturer#5,Brand#52,SMALL ANODIZED STEEL,9,JUMBO BAG,1642.74,slyly ironic requests 
table,part,T,1742,powder blue forest black blush,Manufacturer#5,Brand#54,STANDARD BURNISHED BRASS,43,WRAP DRUM,1643.74,furiously regula
table,part,T,1743,blue dark khaki azure navy,Manufacturer#3,Brand#31,LARGE PLATED STEEL,30,JUMBO JAR,1644.74,carefully pending req
table,part,T,1744,cream lavender almond sienna rosy,Manufacturer#2,Brand#24,LARGE POLISHED BRASS,27,JUMBO BOX,1645.74,special frays sl
table,part,T,1745,burnished aquamarine plum saddle indian,Manufacturer#3,Brand#31,SMALL BURNISHED COPPER,24,MED PKG,1646.74,express,
table,part,T,1746,forest lime burlywood lawn gainsboro,Manufacturer#1,Brand#13,MEDIUM POLISHED NICKEL,37,WRAP DRUM,1647.74,unusual pi
table,part,T,1747,moccasin peru lawn chartreuse seashell,Manufacturer#5,Brand#55,SMALL BURNISHED COPPER,28,LG CAN,1648.74,blithely fi
table,part,T,1748,mint orange lavender lime ivory,Manufacturer#4,Brand#45,ECONOMY POLISHED STEEL,34,JUMBO CAN,1649.74,blithely dog
table,part,T,1749,burnished turquoise slate orange firebrick,Manufacturer#3,Brand#32,LARGE BURNISHED COPPER,29,MED CASE,1650.74,fluffily pendi
table,part,T,1750,red pink grey linen dark,Manufacturer#2,Brand#23,SMALL PLATED NICKEL,44,JUMBO BAG,1651.75,even theodolites wak
table,part,T,1751,papaya chiffon chartreuse burnished metallic,Manufacturer#2,Brand#21,ECONOMY PLATED COPPER,24,SM CASE,1652.75,furiously regular pin
table,part,T,1752,burnished cream snow burlywood smoke,Manufacturer#1,Brand#11,PROMO BRUSHED NICKEL,22,SM PACK,1653.75,blithely clos
table,part,T,1753,misty goldenrod gainsboro thistle almond,Manufacturer#2,Brand#24,ECONOMY POLISHED TIN,50,MED PACK,1654.75,blithel
table,part,T,1754,azure coral dark hot khaki,Manufacturer#1,Brand#11,LARGE BURNISHED NICKEL,39,LG CASE,1655.75,fluffily express plat
table,part,T,1755,lime orchid forest cyan white,Manufacturer#4,Brand#41,ECONOMY PLATED STEEL,43,LG PACK,1656.75,packages
table,part,T,1756,ivory sienna metallic salmon tan,Manufacturer#5,Brand#52,ECONOMY POLISHED COPPER,10,WRAP CASE,1657.75,closely even 
table,part,T,1757,dark khaki violet lace dodger,Manufacturer#4,Brand#43,ECONOMY BRUSHED BRASS,33,SM DRUM,1658.75,ironi
table,part,T,1758,navy white maroon almond misty,Manufacturer#1,Brand#13,PROMO ANODIZED NICKEL,39,MED DRUM,1659.75,carefully bold gif
table,part,T,1759,antique spring brown orange violet,Manufacturer#1,Brand#15,PROMO POLISHED TIN,43,SM BAG,1660.75,bold accounts use alo
table,part,T,1760,floral metallic honeydew chiffon sienna,Manufacturer#2,Brand#22,STANDARD PLATED NICKEL,3,LG BOX,1661.76,unusual pinto 
table,part,T,1761,lace blush wheat powder medium,Manufacturer#4,Brand#41,STANDARD ANODIZED BRASS,42,SM JAR,1662.76,packages against the
table,part,T,1762,cornflower chocolate blanched smoke slate,Manufacturer#3,Brand#34,SMALL BURNISHED COPPER,7,SM DRUM,1663.76,quickly final p
table,part,T,1763,blush floral chocolate powder misty,Manufacturer#2,Brand#22,LARGE BURNISHED TIN,36,SM BAG,1664.76,furiously even instruc
table,part,T,1764,frosted hot chocolate chiffon dim,Manufacturer#5,Brand#51,SMALL BRUSHED TIN,13,JUMBO BAG,1665.76,theodolites 
table,part,T,1765,sienna gainsboro frosted violet red,Manufacturer#2,Brand#24,PROMO ANODIZED STEEL,50,JUMBO DRUM,1666.76,blithely brave ideas
table,part,T,1766,grey black sandy dodger deep,Manufacturer#3,Brand#33,MEDIUM BRUSHED TIN,18,JUMBO BOX,1667.76,quickly ir
table,part,T,1767,beige dark frosted powder chartreuse,Manufacturer#4,Brand#42,ECONOMY POLISHED TIN,1,WRAP BOX,1668.76,even, special i
table,part,T,1768,sienna bisque orange black drab,Manufacturer#5,Brand#54,MEDIUM ANODIZED NICKEL,10,LG DRUM,1669.76,ideas
table,part,T,1769,blush linen burnished puff slate,Manufacturer#5,Brand#55,LARGE BRUSHED NICKEL,9,WRAP DRUM,1670.76,express deposits after
table,part,T,1770,aquamarine forest powder peru green,Manufacturer#5,Brand#55,STANDARD PLATED TIN,24,WRAP PKG,1671.77,blithel
table,part,T,1771,papaya forest gainsboro cyan burnished,Manufacturer#4,Brand#42,MEDIUM PLATED NICKEL,2,WRAP JAR,1672.77,pending attainments 
table,part,T,1772,smoke honeydew antique burnished frosted,Manufacturer#4,Brand#44,PROMO POLISHED STEEL,6,MED BAG,1673.77,dependencies boost 
table,part,T,1773,sandy turquoise indian firebrick tan,Manufacturer#5,Brand#52,LARGE ANODIZED TIN,12,MED JAR,1674.77,blithely unusu
table,part,T,1774,khaki lace red purple burnished,Manufacturer#4,Brand#45,LARGE PLATED STEEL,22,SM DRUM,1675.77,express, speci
table,part,T,1775,misty dim ghost aquamarine lemon,Manufacturer#4,Brand#41,STANDARD ANODIZED STEEL,12,LG PKG,1676.77,regula
table,part,T,1776,royal cream orange indian sandy,Manufacturer#2,Brand#24,PROMO PLATED NICKEL,13,JUMBO CAN,1677.77,carefully 
table,part,T,1777,burnished bisque gainsboro dark chocolate,Manufacturer#3,Brand#33,ECONOMY PLATED STEEL,48,WRAP JAR,1678.77,special foxes mu
table,part,T,1778,light midnight chocolate salmon maroon,Manufacturer#3,Brand#32,SMALL ANODIZED TIN,9,JUMBO DRUM,1679.77,special
table,part,T,1779,rose wheat cornflower powder dodger,Manufacturer#5,Brand#53,LARGE PLATED BRASS,9,LG DRUM,1680.77,unusual, fin
table,part,T,1780,linen frosted forest sky midnight,Manufacturer#3,Brand#31,STANDARD PLATED TIN,38,JUMBO JAR,1681.78,fluffily pending pinto
table,part,T,1781,goldenrod hot firebrick deep navy,Manufacturer#4,Brand#45,PROMO ANODIZED BRASS,11,WRAP CAN,1682.78,request
table,part,T,1782,firebrick seashell light bisque metallic,Manufacturer#5,Brand#51,STANDARD BURNISHED COPPER,19,WRAP JAR,1683.78,accounts according 
table,part,T,1783,mint plum violet metallic powder,Manufacturer#3,Brand#34,ECONOMY ANODIZED BRASS,30,WRAP PACK,1684.78,quickly si
table,part,T,1784,brown black burlywood orange salmon,Manufacturer#2,Brand#23,PROMO BRUSHED NICKEL,34,MED PKG,1685.78,carefully regular pac
table,part,T,1785,chocolate dim firebrick olive blue,Manufacturer#3,Brand#33,SMALL BRUSHED STEEL,42,JUMBO CASE,1686.78,furiously ev
table,part,T,1786,floral aquamarine deep powder chocolate,Manufacturer#3,Brand#34,STANDARD PLATED STEEL,11,MED PACK,1687.78,quickly exp
table,part,T,1787,lemon hot indian olive steel,Manufacturer#5,Brand#54,PROMO ANODIZED COPPER,38,LG CASE,1688.78,special
table,part,T,1788,powder violet magenta lemon coral,Manufacturer#3,Brand#31,PROMO PLATED STEEL,34,JUMBO BOX,1689.78,blithely iro
table,part,T,1789,magenta peach turquoise red papaya,Manufacturer#2,Brand#21,PROMO PLATED STEEL,29,WRAP PKG,1690.78,blithely iro
table,part,T,1790,tomato ghost frosted cornflower salmon,Manufacturer#3,Brand#32,ECONOMY PLATED COPPER,31,MED CAN,1691.79,quickly e
table,part,T,1791,smoke coral bisque turquoise frosted,Manufacturer#1,Brand#14,LARGE BRUSHED NICKEL,18,WRAP PACK,1692.79,blithe, blithe inst
table,part,T,1792,light rose maroon peru blush,Manufacturer#4,Brand#42,SMALL PLATED TIN,30,SM PACK,1693.79,express, even
table,part,T,1793,almond thistle puff powder cyan,Manufacturer#1,Brand#13,ECONOMY BURNISHED NICKEL,27,LG PKG,1694.79,bold, regula
table,part,T,1794,dodger green puff thistle light,Manufacturer#3,Brand#32,ECONOMY BRUSHED NICKEL,11,SM PKG,1695.79,furiously 
table,part,T,1795,green puff rosy burlywood rose,Manufacturer#4,Brand#43,ECONOMY ANODIZED TIN,13,MED JAR,1696.79,caref
table,part,T,1796,sienna forest khaki frosted burlywood,Manufacturer#4,Brand#42,LARGE POLISHED BRASS,6,JUMBO CASE,1697.79,instruct
table,part,T,1797,floral black chartreuse dark saddle,Manufacturer#4,Brand#44,LARGE BRUSHED NICKEL,25,LG CAN,1698.79,escapades wake qui
table,part,T,1798,gainsboro turquoise chiffon metallic tomato,Manufacturer#4,Brand#45,PROMO PLATED NICKEL,3,SM PACK,1699.79,fluffily even sautern
table,part,T,1799,chiffon deep sienna burlywood lace,Manufacturer#5,Brand#51,ECONOMY PLATED COPPER,15,SM CAN,1700.79,bold dep
table,part,T,1800,orange cornsilk tomato indian cornflower,Manufacturer#2,Brand#22,LARGE BURNISHED NICKEL,8,SM BAG,1701.80,slyly ironic accounts 
table,part,T,1801,deep slate aquamarine honeydew floral,Manufacturer#4,Brand#44,ECONOMY BRUSHED STEEL,40,WRAP BOX,1702.80,fluffily unus
table,part,T,1802,coral ivory powder chartreuse chocolate,Manufacturer#1,Brand#11,PROMO BURNISHED TIN,32,SM PACK,1703.80,carefully unusua
table,part,T,1803,blue white cornflower chartreuse burnished,Manufacturer#1,Brand#14,STANDARD BRUSHED NICKEL,15,JUMBO CAN,1704.80,furiously speci
table,part,T,1804,firebrick white puff royal deep,Manufacturer#1,Brand#13,MEDIUM BRUSHED TIN,33,WRAP BOX,1705.80,furiou
table,part,T,1805,bisque cream turquoise almond goldenrod,Manufacturer#5,Brand#54,MEDIUM POLISHED STEEL,43,LG PACK,1706.80,doggedly specia
table,part,T,1806,chocolate pale light papaya salmon,Manufacturer#2,Brand#24,MEDIUM BRUSHED TIN,16,MED CAN,1707.80,regul
table,part,T,1807,lime beige dodger cornsilk deep,Manufacturer#4,Brand#43,LARGE ANODIZED COPPER,44,JUMBO CASE,1708.80,quickly pe
table,part,T,1808,sandy spring rosy deep misty,Manufacturer#2,Brand#23,LARGE ANODIZED COPPER,13,LG PKG,1709.80,furiously bold
table,part,T,1809,medium purple pale dim dark,Manufacturer#2,Brand#21,ECONOMY ANODIZED NICKEL,13,JUMBO DRUM,1710.80,carefully 
table,part,T,1810,floral gainsboro tomato burlywood drab,Manufacturer#4,Brand#44,LARGE BRUSHED TIN,11,SM CAN,1711.81,express
table,part,T,1811,moccasin sky peru dim misty,Manufacturer#2,Brand#22,SMALL BURNISHED NICKEL,42,JUMBO CAN,1712.81,ideas sleep silently.
table,part,T,1812,burlywood ivory grey cornsilk drab,Manufacturer#3,Brand#31,LARGE POLISHED STEEL,4,WRAP JAR,1713.81,blithely even foxes
table,part,T,1813,dim royal khaki pale lavender,Manufacturer#5,Brand#51,LARGE PLATED COPPER,48,JUMBO BOX,1714.81,packages haggl
table,part,T,1814,hot beige lawn blanched ghost,Manufacturer#5,Brand#54,PROMO POLISHED STEEL,42,MED DRUM,1715.81,blithely silent ide
table,part,T,1815,dim goldenrod white burlywood olive,Manufacturer#5,Brand#53,SMALL ANODIZED TIN,37,SM CAN,1716.81,furiously ironic req
table,part,T,1816,violet gainsboro royal khaki sienna,Manufacturer#2,Brand#21,MEDIUM BRUSHED TIN,13,SM BAG,1717.81,regular
table,part,T,1817,sandy pale coral magenta orchid,Manufacturer#4,Brand#41,STANDARD ANODIZED COPPER,40,MED DRUM,1718.81,stealthily bold requ
table,part,T,1818,dim brown peach beige burnished,Manufacturer#4,Brand#44,MEDIUM PLATED NICKEL,30,WRAP CAN,1719.81,slyly final
table,part,T,1819,pale dark antique deep seashell,Manufacturer#3,Brand#33,MEDIUM POLISHED NICKEL,18,WRAP DRUM,1720.81,carefully
table,part,T,1820,indian burlywood blanched burnished chartreuse,Manufacturer#3,Brand#35,PROMO POLISHED BRASS,26,WRAP CAN,1721.82,slyly reg
table,part,T,1821,cream frosted deep almond steel,Manufacturer#2,Brand#25,ECONOMY POLISHED STEEL,39,JUMBO PKG,1722.82,ironic foxes use
table,part,T,1822,lawn honeydew mint spring hot,Manufacturer#3,Brand#33,MEDIUM POLISHED TIN,2,LG DRUM,1723.82,furiously final
table,part,T,1823,lavender beige ivory forest indian,Manufacturer#5,Brand#55,ECONOMY POLISHED BRASS,24,MED BOX,1724.82,ironic, even excu
table,part,T,1824,coral indian aquamarine peach honeydew,Manufacturer#5,Brand#54,STANDARD PLATED BRASS,1,SM BAG,1725.82,slyly special t
table,part,T,1825,brown firebrick dim blue peach,Manufacturer#5,Brand#55,MEDIUM ANODIZED TIN,27,WRAP PKG,1726.82,blithely even theodo
table,part,T,1826,aquamarine navy tan burlywood lawn,Manufacturer#5,Brand#55,PROMO POLISHED TIN,38,SM CASE,1727.82,carefully final acco
table,part,T,1827,beige steel chartreuse light chocolate,Manufacturer#5,Brand#52,PROMO PLATED STEEL,34,SM CAN,1728.82,carefully final
table,part,T,1828,saddle peru cream spring maroon,Manufacturer#1,Brand#14,MEDIUM BRUSHED COPPER,10,JUMBO BAG,1729.82,slyly final pinto bea
table,part,T,1829,chiffon lemon thistle puff ivory,Manufacturer#2,Brand#25,STANDARD ANODIZED NICKEL,25,LG CASE,1730.82,furiously unusu
table,part,T,1830,burlywood hot ghost smoke spring,Manufacturer#2,Brand#21,ECONOMY ANODIZED STEEL,19,LG BOX,1731.83,carefully
table,part,T,1831,pale red black forest chartreuse,Manufacturer#4,Brand#43,MEDIUM BURNISHED COPPER,37,MED PACK,1732.83,silent ide
table,part,T,1832,pale cream orchid puff cyan,Manufacturer#4,Brand#43,STANDARD ANODIZED BRASS,3,LG PKG,1733.83,ironic, 
table,part,T,1833,drab khaki light red lavender,Manufacturer#4,Brand#42,LARGE BRUSHED TIN,17,SM BAG,1734.83,final pi
table,part,T,1834,coral violet tan orange drab,Manufacturer#3,Brand#35,PROMO BURNISHED NICKEL,29,JUMBO JAR,1735.83,regular plat
table,part,T,1835,spring drab tomato lemon antique,Manufacturer#3,Brand#34,ECONOMY PLATED STEEL,39,SM BOX,1736.83,furious
table,part,T,1836,antique brown chartreuse plum white,Manufacturer#4,Brand#43,SMALL BRUSHED TIN,4,MED BAG,1737.83,furiously e
table,part,T,1837,navy lavender burlywood papaya ivory,Manufacturer#4,Brand#43,LARGE PLATED COPPER,10,SM JAR,1738.83,slyly even instr
table,part,T,1838,papaya honeydew misty cornsilk dim,Manufacturer#4,Brand#45,SMALL BRUSHED BRASS,35,MED JAR,1739.83,quickly 
table,part,T,1839,maroon cornflower orange coral orchid,Manufacturer#5,Brand#54,LARGE BRUSHED STEEL,5,LG DRUM,1740.83,furiou
table,part,T,1840,snow sky papaya brown midnight,Manufacturer#2,Brand#22,MEDIUM PLATED BRASS,49,MED CASE,1741.84,express dugouts along
table,part,T,1841,yellow metallic moccasin gainsboro rosy,Manufacturer#4,Brand#41,LARGE BRUSHED TIN,35,WRAP JAR,1742.84,deposits print alongsi
table,part,T,1842,powder magenta gainsboro chiffon coral,Manufacturer#1,Brand#15,STANDARD BRUSHED TIN,6,WRAP BAG,1743.84,final, unu
table,part,T,1843,chocolate burnished forest dim blush,Manufacturer#1,Brand#13,SMALL BURNISHED BRASS,45,WRAP CASE,1744.84,slyly fin
table,part,T,1844,white orange rose maroon magenta,Manufacturer#4,Brand#41,PROMO BURNISHED STEEL,2,MED PACK,1745.84,fluffily final plate
table,part,T,1845,smoke misty snow azure peach,Manufacturer#5,Brand#51,SMALL PLATED BRASS,40,MED CASE,1746.84,accounts
table,part,T,1846,powder ghost thistle saddle drab,Manufacturer#1,Brand#15,STANDARD BURNISHED STEEL,45,JUMBO PKG,1747.84,fluffil
table,part,T,1847,lemon antique salmon olive coral,Manufacturer#3,Brand#33,SMALL POLISHED COPPER,48,WRAP BOX,1748.84,bold, special ac
table,part,T,1848,sky navajo rose firebrick grey,Manufacturer#5,Brand#53,PROMO BRUSHED COPPER,11,JUMBO BOX,1749.84,blithely silen
table,part,T,1849,lawn floral chartreuse dim dark,Manufacturer#4,Brand#42,SMALL POLISHED TIN,24,MED PACK,1750.84,furiously unusual de
table,part,T,1850,sky goldenrod navy ivory lemon,Manufacturer#5,Brand#51,SMALL BURNISHED COPPER,1,SM PKG,1751.85,busily ironic plat
table,part,T,1851,honeydew beige green goldenrod dark,Manufacturer#3,Brand#34,MEDIUM BURNISHED NICKEL,3,JUMBO JAR,1752.85,slyly pendi
table,part,T,1852,orchid chiffon tomato smoke ghost,Manufacturer#5,Brand#52,ECONOMY PLATED TIN,23,LG CAN,1753.85,pending
table,part,T,1853,lemon misty navy lime cornflower,Manufacturer#4,Brand#44,MEDIUM PLATED TIN,34,WRAP PACK,1754.85,even deposit
table,part,T,1854,indian metallic grey light blush,Manufacturer#2,Brand#24,PROMO POLISHED BRASS,14,WRAP PKG,1755.85,blithely ir
table,part,T,1855,wheat slate light rose chiffon,Manufacturer#2,Brand#21,MEDIUM ANODIZED TIN,9,MED CASE,1756.85,carefully regular
table,part,T,1856,cyan tan grey rose seashell,Manufacturer#5,Brand#54,STANDARD BURNISHED COPPER,31,MED BAG,1757.85,slow theodolite
table,part,T,1857,aquamarine beige azure burnished moccasin,Manufacturer#1,Brand#13,STANDARD PLATED NICKEL,48,WRAP PACK,1758.85,doggedly final the
table,part,T,1858,thistle dim khaki olive dodger,Manufacturer#2,Brand#24,ECONOMY POLISHED STEEL,15,WRAP CASE,1759.85,pinto beans across 
table,part,T,1859,lawn dim puff seashell smoke,Manufacturer#1,Brand#14,LARGE ANODIZED NICKEL,20,SM JAR,1760.85,regular
table,part,T,1860,cream smoke floral sienna blue,Manufacturer#5,Brand#55,LARGE ANODIZED TIN,26,SM BAG,1761.86,quickly ironic accou
table,part,T,1861,violet brown sienna burnished blue,Manufacturer#1,Brand#11,PROMO ANODIZED BRASS,3,LG DRUM,1762.86,asymptotes
table,part,T,1862,royal bisque brown frosted tan,Manufacturer#5,Brand#51,STANDARD POLISHED COPPER,8,MED JAR,1763.86,bold requ
table,part,T,1863,cyan sienna saddle violet lemon,Manufacturer#5,Brand#54,ECONOMY POLISHED BRASS,49,JUMBO BOX,1764.86,dugouts 
table,part,T,1864,almond hot papaya chiffon grey,Manufacturer#5,Brand#51,SMALL ANODIZED COPPER,20,JUMBO BAG,1765.86,furiously special fox
table,part,T,1865,ivory bisque indian hot rosy,Manufacturer#3,Brand#32,PROMO ANODIZED TIN,39,MED PACK,1766.86,furiously final th
table,part,T,1866,misty blanched coral indian moccasin,Manufacturer#4,Brand#41,MEDIUM PLATED TIN,18,MED JAR,1767.86,bold, 
table,part,T,1867,lace lime deep burnished turquoise,Manufacturer#5,Brand#53,LARGE PLATED STEEL,49,WRAP CAN,1768.86,ideas detect slyly: 
table,part,T,1868,peru red burnished chocolate deep,Manufacturer#3,Brand#32,ECONOMY BURNISHED STEEL,16,JUMBO JAR,1769.86,quickly regular req
table,part,T,1869,gainsboro green dim burnished blanched,Manufacturer#2,Brand#25,SMALL ANODIZED STEEL,6,JUMBO DRUM,1770.86,theodolites hinder f
table,part,T,1870,red goldenrod metallic dodger khaki,Manufacturer#3,Brand#34,LARGE BURNISHED TIN,49,SM DRUM,1771.87,ideas abo
table,part,T,1871,medium deep khaki drab snow,Manufacturer#1,Brand#14,SMALL ANODIZED BRASS,21,JUMBO JAR,1772.87,carefully bo
table,part,T,1872,frosted goldenrod ghost plum turquoise,Manufacturer#2,Brand#22,LARGE BURNISHED TIN,45,WRAP CAN,1773.87,unusual requests ma
table,part,T,1873,blush slate pink light lime,Manufacturer#1,Brand#12,SMALL PLATED NICKEL,48,MED PACK,1774.87,furiously express pack
table,part,T,1874,lime blush puff cornsilk dark,Manufacturer#2,Brand#25,PROMO PLATED NICKEL,3,SM BAG,1775.87,carefully pending
table,part,T,1875,blue peach rose lace slate,Manufacturer#2,Brand#25,PROMO ANODIZED STEEL,26,MED CAN,1776.87,quickly special
