root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,bldg_and_rm,bldg,rm
root,course_listing,#+,272-651,BOOKS AND PICTURES FOR THE YOUNG CHILD,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Abler,bldg_and_rm,CRT,109
root,course_listing,#+,272-651,BOOKS AND PICTURES FOR THE YOUNG CHILD,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 002,W,Stewig,bldg_and_rm,LIB,E281
root,course_listing,,272-702,CURRICULUM PROBLEMS AND PRACTICES IN EARLY CHILDHOOD EDUCATION,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,T,File,bldg_and_rm,END,388
root,course_listing,#,272-714,ANALYSIS OF INSTRUCTION,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,R,Zahorik,bldg_and_rm,END,388
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Lc 401,MW,Haas,bldg_and_rm,BUS,N140
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Lc 402,R,Soofi,bldg_and_rm,BUS,S151
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 601,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 602,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 603,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 604,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 605,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 606,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 607,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 608,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Ds 609,R,TA,bldg_and_rm,BUS,N219
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Ds 610,R,TA,bldg_and_rm,BUS,N234
root,course_listing,#+,216-709,DATA ANALYSIS FOR MANAGERS,2,G,; ; PREREQ: GRAD ST; BUS ADM 702(P), 703(P),section_listing,e,Se 001,T,Alwan,bldg_and_rm,BUS,S263
root,course_listing,#+,216-709,DATA ANALYSIS FOR MANAGERS,2,G,; ; PREREQ: GRAD ST; BUS ADM 702(P), 703(P),section_listing,e,Se 002,R,Haas,bldg_and_rm,BUS,N116
root,course_listing,,272-729,QUALITATIVE RESEARCH AND FIELD STUDIES IN EDUCATIONAL SETTINGS,3,G,; ; NOT OPEN TO STUDENTS WHO HAVE CR IN AD LDSP 729 WHICH IS IDENTICAL TO CURRINS 729. PREREQ: GRAD ST; ED PSY 528(P) OR EQUIV,section_listing,e,Se 001,T,Zahorik,bldg_and_rm,END,384
root,course_listing,#+,272-800,MASTER'S SEMINAR IN CURRICULUM & INSTRUCTION,3,G,; ; PREREQ: GRAD ST; 30 GRAD CR; CONS DEPT; ADVISOR'S RECOM,section_listing,e,Se 001,M,Western,bldg_and_rm,END,388
root,course_listing,,272-801,URBAN EDUCATION: DOCTORAL SEMINAR IN CURRICULUM & INSTRUCTION,3,G,; ; PREREQ: ADMIS TO PHD PROG; EDUC 701(P),section_listing,e,Se 001,R,Pucci,bldg_and_rm,END,384
root,course_listing,#+,216-710,OPERATIONS RESEARCH,2,G,; ; PREREQ: GRAD ST; BUS ADM 701 (FOUNDATION I & II)(P), BUS ADM 702(P) & 703(P),section_listing,e,Se 001,M,Liu,bldg_and_rm,BUS,S231
root,course_listing,#,293-211,INTERMEDIATE BALLET I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 112(P) & CONS INSTR,section_listing,,La 801,MWF,Darling,bldg_and_rm,MIT,395
root,course_listing,#,293-213,INTERMEDIATE MODERN I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 114(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,bldg_and_rm,MIT,254
root,course_listing,,293-214,INTERMEDIATE MODERN II,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 213(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,bldg_and_rm,MIT,254
root,course_listing,#,293-231,MUSIC AND DANCERS I,3,U,; ; PREREQ: DANCE OR INTER-ARTS MAJOR OR CONS INSTR,section_listing,,La 801,TR,Parsons,bldg_and_rm,MIT,395
root,course_listing,#,293-233,IMPROVISATION FOR DANCEMAKING,2,U,; ; MAY BE RETAKEN TO MAX OF 2 SEM. PREREQ: DANCE 113(P) & 133(P),section_listing,,La 801,TR,Lilly,bldg_and_rm,MIT,335
root,course_listing,#+,216-711,MANAGING INFORMATION SYSTEMS,2,G,; ; PREREQ: GRAD ST; BUS ADM 703(P),section_listing,e,Se 001,W,Srite,bldg_and_rm,BUS,N116
root,course_listing,#,293-317,ADVANCED MODERN I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 214(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,bldg_and_rm,MIT,256
root,course_listing,#,293-403,INTERMEDIATE YOGA FOR DANCERS,2,U/G,; ; MAY BE RETAKEN FOR TOTAL OF 6 CR. PREREQ: DANCE 103 OR CONS INSTR,section_listing,,La 801,TR,Lilly,bldg_and_rm,MIT,256
root,course_listing,#,293-412,DANCE COMPOSITION I,3,U,; ; PREREQ: DANCE MAJOR, INTER-ARTS MAJOR, OR CONS INSTR,section_listing,,La 801,TRW,BurgessBurgess,bldg_and_rm,MIT,395MIT
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 801,MWF,Burgess,bldg_and_rm,MIT,254
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 802,TR,Lilly,bldg_and_rm,MIT,254
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 803,MWF,Tyson,bldg_and_rm,MIT,256
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 804,MWF,Parsons,bldg_and_rm,MIT,395
root,course_listing,#+,216-713,BUSINESS FORECASTING METHODS,2,G,; ; PREREQ: GRAD ST; BUS ADM 709(P),section_listing,e,Se 001,W,Hsu,bldg_and_rm,BUS,S171
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 801,TR,Tyson,bldg_and_rm,MIT,335
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 802,MWF,Price,bldg_and_rm,MIT,256
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 803,MWF,Kuepper,bldg_and_rm,MIT,395
root,course_listing,#,293-711,THEORY AND TECHNIQUES OF BALLET: INTERMEDIATE,2,G,; ; MAY BE REPEATED TWICE FOR CR. PREREQ: GRAD ST IN DANCE COMPONENT OF MFA PROG & AUDITION,section_listing,,La 801,MWF,Bennett,bldg_and_rm,MIT,254
root,course_listing,#,293-717,THEORY AND TECHNIQUES OF CONTEMPORARY CONCERT DANCE: INTERMEDIATE,2,G,; ; MAY BE REPEATED TWICE FOR CR. PREREQ: GRAD ST IN DANCE COMPONENT OF MFA PROG & AUDITION,section_listing,,La 801,MTWRF,BurgessLilly,bldg_and_rm,MIT,254
root,course_listing,#+,216-720,MANAGERIAL ACCOUNTING,2,G,; ; PREREQ: GRAD ST; BUS ADM 706(P),section_listing,e,Se 001,R,Craig,bldg_and_rm,BUS,S220
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Lc 401,TR,Heywood,bldg_and_rm,ENG,105
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,e,Lc 402,TR,Goswami,bldg_and_rm,PHY,133
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Lc 403,MW,Wang,bldg_and_rm,BUS,N120
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 600,M,TA,bldg_and_rm,BOL,B64
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 601,M,TA,bldg_and_rm,BOL,B68
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 602,M,TA,bldg_and_rm,HLT,G84
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 603,T,TA,bldg_and_rm,CRT,221
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 604,W,TA,bldg_and_rm,BOL,B79
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 605,W,TA,bldg_and_rm,BOL,B68
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 606,R,TA,bldg_and_rm,BOL,B68
root,course_listing,,296-100,INTRODUCTORY ECONOMICS,3,U,; (SS) NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 103 & 104. PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 600-607 OR, ENROL IN EITHER LC 402 OR LC 403 ONLY,section_listing,,Ds 607,F,TA,bldg_and_rm,BOL,B68
root,course_listing,,296-210,ECONOMIC STATISTICS,3,U,; ; PREREQ: MATH 105(P) OR MATH PLACEMENT LEVEL B OR HIGHER,section_listing,,Se 001,TR,Heywood,bldg_and_rm,BOL,B84
root,course_listing,,296-210,ECONOMIC STATISTICS,3,U,; ; PREREQ: MATH 105(P) OR MATH PLACEMENT LEVEL B OR HIGHER,section_listing,e,Se 002,MW,Habermalz,bldg_and_rm,BOL,B64
root,course_listing,,296-248,ECONOMICS OF DISCRIMINATION,3,U,; (SS&amp;) PREREQ: NONE ; ; WOMEN'S STUDIES COURSE,section_listing,,Se 001,TR,Bender,bldg_and_rm,BOL,B46
root,course_listing,,296-301,INTERMEDIATE MICROECONOMICS,3,U,; ; PREREQ: JR ST; ECON 103(P),section_listing,,Se 001,TR,Shin,bldg_and_rm,BOL,B64
root,course_listing,,296-301,INTERMEDIATE MICROECONOMICS,3,U,; ; PREREQ: JR ST; ECON 103(P),section_listing,e,Se 002,MW,Shin,bldg_and_rm,BOL,B64
root,course_listing,,296-302,INTERMEDIATE MACROECONOMICS,3,U,; ; PREREQ: JR ST; ECON 104(P),section_listing,,Se 001,TR,K0HLS,bldg_and_rm,BOL,B64
root,course_listing,,296-302,INTERMEDIATE MACROECONOMICS,3,U,; ; PREREQ: JR ST; ECON 104(P),section_listing,,Se 002,MW,Niho,bldg_and_rm,BOL,B87
root,course_listing,#+,216-721,FINANCIAL ACCOUNTING THEORY,3,G,; ; NOT OPEN TO STUDENTS WHO HAVE CR IN BUS ADM 203(ER). PREREQ: GRAD ST IN BUS ADM OR PRIOR APPROVAL OF BUS ADM GRADUATE PROG SERVICES OFFICE; BUS ADM 704,section_listing,e,Se 001,T,Taylor,w,bldg_and_rm,BUS,S319
root,course_listing,,296-310,RESEARCH METHODS FOR ECONOMICS,4,U/G,; ; NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN ECON 513(531). PREREQ: JR ST; ECON 210(P) OR CONS INSTR,section_listing,e,Lc 401,W,Habermalz,bldg_and_rm,BOL,293
root,course_listing,,296-325,MONEY AND BANKING,3,U,; (330) PREREQ: JR ST; ECON 104(P),section_listing,,Se 001,TR,Nasir,bldg_and_rm,BOL,B64
root,course_listing,,296-325,MONEY AND BANKING,3,U,; (330) PREREQ: JR ST; ECON 104(P),section_listing,e,Se 002,MW,Nasir,bldg_and_rm,BOL,B68
root,course_listing,,296-328,ENVIRONMENTAL ECONOMICS,3,U,; (428) PREREQ: JR ST; ECON 103(P),section_listing,e,Se 001,TR,Ratha,bldg_and_rm,BOL,B64
root,course_listing,,296-351,INTRODUCTION TO INTERNATIONAL ECONOMIC RELATIONS,3,U,; (396) SATISFIES L&S INTERNATIONAL REQUIREMENT. NOT OPEN FOR CR TO STUDENTS WHO HAVE CR IN BOTH ECON 454(464) & 455(576). PREREQ: JR ST; ECON 100(P) OR BOTH 103(P) & 104(P),section_listing,e,Se 001,TR,Kara,bldg_and_rm,BOL,B68
root,course_listing,,296-353,ECONOMIC DEVELOPMENT,3,U,; (474) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST; ECON 103(P) & 104(P),section_listing,,Se 001,MWF,K0HLS,bldg_and_rm,BOL,B68
root,course_listing,,296-413,STATISTICS FOR ECONOMISTS,3,U/G,; (431) PREREQ: JR ST; ECON 210(P),section_listing,,Se 001,TR,Tahmiscioglu,bldg_and_rm,BOL,B68
root,course_listing,,296-415,ECONOMICS OF EMPLOYMENT RELATIONS,3,U/G,; ; PREREQ: JR ST; ECON 103(P),section_listing,,Se 001,TR,Daniel,bldg_and_rm,BOL,B68
root,course_listing,,296-415,ECONOMICS OF EMPLOYMENT RELATIONS,3,U/G,; ; PREREQ: JR ST; ECON 103(P),section_listing,e,Se 002,TR,Ratha,bldg_and_rm,BOL,B64
root,course_listing,,296-454,INTERNATIONAL TRADE,3,U/G,; (464) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST; ECON 301(P),section_listing,,Se 001,TR,Kara,bldg_and_rm,BOL,B68
root,course_listing,,296-455,INTERNATIONAL FINANCE,3,U/G,; (576) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST; ECON 302(P),section_listing,,Se 001,MWF,Miteza,bldg_and_rm,BOL,B68
root,course_listing,#+,216-722,ADVANCED FINANCIAL ACCOUNTING THEORY,3,G,; ; PREREQ: GRAD ST; BUS ADM 721(P) WITH A GRADE OF B OR BETTER; BUS ADM 725(C),section_listing,,Se 002,TR,Taylor,w,bldg_and_rm,BUS,S185
root,course_listing,#+,216-722,ADVANCED FINANCIAL ACCOUNTING THEORY,3,G,; ; PREREQ: GRAD ST; BUS ADM 721(P) WITH A GRADE OF B OR BETTER; BUS ADM 725(C),section_listing,e,Se 003,R,Taylor,w,bldg_and_rm,BUS,N130
root,course_listing,,296-506,MATHEMATICAL ECONOMICS I,3,U/G,; ; PREREQ: JR ST; ECON 301(P); MATH 211(P),section_listing,e,Se 001,MW,Chiu,bldg_and_rm,BOL,843
root,course_listing,,296-702,ECONOMIC THEORY: MACROECONOMICS,3,G,; ; PREREQ: GRAD ST; ECON 302(P). ECON 506(R),section_listing,e,Se 001,TR,Lei,bldg_and_rm,BOL,B72
root,course_listing,,296-706,MATHEMATICAL ECONOMICS,3,G,; ; PREREQ: GRAD ST; ECON 506(P) & 606(P),section_listing,,Se 001,MW,Niho,bldg_and_rm,BOL,B76
root,course_listing,,296-709,INDUSTRIAL ORGANIZATION II,3,G,; ; PREREQ: GRAD ST; ECON 301(P), 302(P), & 431(P),section_listing,,Se 001,TR,Peoples,bldg_and_rm,BOL,B72
root,course_listing,,296-710,APPLIED ECONOMETRICS,3,G,; ; PREREQ: GRAD ST & ECON 531(P),section_listing,,Se 001,MW,Arora,bldg_and_rm,BOL,B72
root,course_listing,,296-735,ECONOMETRIC METHODS I,3,G,; ; PREREQ: GRAD ST; ECON 734(635)(P) OR CONS INSTR,section_listing,,Se 001,TR,Tahmiscioglu,bldg_and_rm,BOL,B72
root,course_listing,,296-753,COLLECTIVE BARGAINING,3,G,; ; MAY NOT BE SUBSTITUTED FOR ECON 751 OR 752. PREREQ: GRAD ST; ECON 210(P) & 451(P) OR CONS INSTR,section_listing,e,Se 001,M,Rosenbaum,bldg_and_rm,BOL,B68
root,course_listing,,296-775,ECONOMIC DEVELOPMENT - POLICY,3,G,; ; PREREQ: GRAD ST; ECON 301(P) & 302(P),section_listing,e,Se 001,R,Mamalakis,bldg_and_rm,BOL,843
root,course_listing,,296-801,ECONOMIC THEORY: MICROECONOMICS,3,G,; ; PREREQ: GRAD ST; ECON 701(P) & 506(P). ECON 606(R),section_listing,,Se 001,MW,Chakrabarti,bldg_and_rm,BOL,B72
root,course_listing,#+,216-724,BUSINESS COMBINATIONS AND LIQUIDATIONS,3,G,; ; PREREQ: GRAD ST; BUS ADM 721(P); BUS ADM 722(C),section_listing,e,Se 001,R,Saemann,bldg_and_rm,BUS,S319
root,course_listing,,296-871,THE PURE THEORY OF INTERNATIONAL TRADE,3,G,; ; PREREQ: GRAD ST; ECON 701(P),section_listing,,Se 001,MW,Chakrabarti,bldg_and_rm,BOL,B72
root,course_listing,+,300-350,FUNDAMENTALS OF CLASSROOM MANAGEMENT,2,U,; ; PREREQ: EDUC 100; ED PSY 330(C); ADMIS TO SCHOOL OF EDUC,section_listing,e,Se 001,T,Binkleman,bldg_and_rm,END,109
root,course_listing,+,300-360,FUNDAMENTALS OF INSTRUCTION,3,U,; ; PREREQ: EDUC 100,section_listing,e,Se 001,R,Binkleman,bldg_and_rm,MER,347
root,course_listing,,300-701,URBAN EDUCATIONAL ISSUES,3,G,; ; PREREQ: ADMIS TO URBAN EDUC DOCTORAL PROG,section_listing,e,Se 001,R,Wilson,bldg_and_rm,END,538
root,course_listing,,300-901,ADVANCED SEMINAR IN URBAN EDUCATION,3,G,; ; PREREQ: GRAD ST; ADMIS TO PHD PROG IN URBAN EDUC, EDUC 701 AND ONE OF THE FOLLOWING: AD LDSP 801, CURRINS 801, ED PSY 801, EXCEDUC 801,section_listing,e,Se 001,M,Epps,bldg_and_rm,END,538
root,course_listing,,310-111,STRATEGIES FOR COMMUNITY EDUCATION,3,U,; ; PREREQ: NONE,section_listing,e,Se 001,M,Schutz,bldg_and_rm,MER,G47
root,course_listing,,310-112,INTRODUCTION TO COMMUNITY EDUCATION,3,U,; ; PREREQ: NONE,section_listing,e,Se 001,T,Schutz,bldg_and_rm,MER,G47
root,course_listing,,310-114,COMMUNITY PROBLEMS,3,U,; ; PREREQ: NONE,section_listing,e,Se 001,M,Battle,bldg_and_rm,CUN,195
root,course_listing,,310-115,COMMUNITY EDUCATOR AS CHANGE AGENT,3,U,; ; PREREQ: NONE,section_listing,e,Se 001,T,Bonds,bldg_and_rm,MER,G47
root,course_listing,#+,216-725,MANAGERIAL COST ACCOUNTING,3,G,; ; CANNOT BE TAKEN BY STUDENTS RECEIVING CR FOR BUS ADM 404(ER). PREREQ: GRAD ST; BUS ADM 704(P); BASICPROFICIENCY WITH COMPUTER SPREAD SHEETS,section_listing,e,Se 001,M,Kren, L,bldg_and_rm,BUS,S341
root,course_listing,,310-375,CULTURAL FOUNDATIONS OF EDUCATION,3,U,; ; PREREQ: TEACHER CERT & PRE-CERT--EDUC 100. NON-CERT--SOPH ST OR CONS INSTR ; ; STUDENTS INTENDING TO MAJOR IN PRIMARY/MIDDLE EDUCATION WHO HAVE NOT ALREADY TAKEN 300-100 MUST ENROL CONCURRENTLY IN EDUCATION 100 & 310-375, SECTIONS 001-005,section_listing,,Se 001,W,Brosio,bldg_and_rm,AUP,179
root,course_listing,,310-375,CULTURAL FOUNDATIONS OF EDUCATION,3,U,; ; PREREQ: TEACHER CERT & PRE-CERT--EDUC 100. NON-CERT--SOPH ST OR CONS INSTR ; ; STUDENTS INTENDING TO MAJOR IN PRIMARY/MIDDLE EDUCATION WHO HAVE NOT ALREADY TAKEN 300-100 MUST ENROL CONCURRENTLY IN EDUCATION 100 & 310-375, SECTIONS 001-005,section_listing,e,Se 002,W,Williams,bldg_and_rm,END,109
root,course_listing,,310-375,CULTURAL FOUNDATIONS OF EDUCATION,3,U,; ; PREREQ: TEACHER CERT & PRE-CERT--EDUC 100. NON-CERT--SOPH ST OR CONS INSTR ; ; STUDENTS INTENDING TO MAJOR IN PRIMARY/MIDDLE EDUCATION WHO HAVE NOT ALREADY TAKEN 300-100 MUST ENROL CONCURRENTLY IN EDUCATION 100 & 310-375, SECTIONS 001-005,section_listing,,Se 003,W,Johnson,bldg_and_rm,MER,213
root,course_listing,,310-375,CULTURAL FOUNDATIONS OF EDUCATION,3,U,; ; PREREQ: TEACHER CERT & PRE-CERT--EDUC 100. NON-CERT--SOPH ST OR CONS INSTR ; ; STUDENTS INTENDING TO MAJOR IN PRIMARY/MIDDLE EDUCATION WHO HAVE NOT ALREADY TAKEN 300-100 MUST ENROL CONCURRENTLY IN EDUCATION 100 & 310-375, SECTIONS 001-005,section_listing,,Se 004,M,Johnson,bldg_and_rm,END,109
root,course_listing,,310-375,CULTURAL FOUNDATIONS OF EDUCATION,3,U,; ; PREREQ: TEACHER CERT & PRE-CERT--EDUC 100. NON-CERT--SOPH ST OR CONS INSTR ; ; STUDENTS INTENDING TO MAJOR IN PRIMARY/MIDDLE EDUCATION WHO HAVE NOT ALREADY TAKEN 300-100 MUST ENROL CONCURRENTLY IN EDUCATION 100 & 310-375, SECTIONS 001-005,section_listing,,Se 005,T,Troiano,bldg_and_rm,BUS,S263
