root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,hours,start,end
root,course_listing,,265-805,CONSULTATION STRATEGIES FOR COUNSELORS AND SCHOOL PSYCHOLOGISTS,3,G,; ; PREREQ: 21 GRAD CRS IN ED PSY &/OR COUNS,section_listing,e,Se 001,T,Stoiber,hours,4:30pm,7:10pm
root,course_listing,,265-810,COUNSELING IN THE SCHOOLS,3,G,; ; PREREQ: GRAD ST; COUNS 710 & 714,section_listing,e,Se 001,W,Sanders,hours,4:30pm,7:10pm
root,course_listing,#,216-491,BUSINESS LAW II,3,U,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST; BUS ADM 391(P),section_listing,,Se 001,TR,Klumb,hours,9:30am,10:45am
root,course_listing,#,216-491,BUSINESS LAW II,3,U,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST; BUS ADM 391(P),section_listing,e,Se 002,T,Klumb,hours,5:30pm,8:10pm
root,course_listing,,265-812,CLINICAL STUDIES IN COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 710 & 714,section_listing,e,Se 001,R,Hains,hours,4:30pm,7:10pm
root,course_listing,#+,265-970,SUPERVISED PRACTICUM IN COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 774; CONS INSTR,section_listing,,Se 001,M,Troast,hours,12:30pm,3:10pm
root,course_listing,#+,265-970,SUPERVISED PRACTICUM IN COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 774; CONS INSTR,section_listing,e,Se 002,M,Sapp,hours,4:30pm,7:10pm
root,course_listing,#+,265-970,SUPERVISED PRACTICUM IN COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 774; CONS INSTR,section_listing,e,Se 003,T,Enderlein,hours,4:30pm,7:10pm
root,course_listing,#+,265-970,SUPERVISED PRACTICUM IN COUNSELING,3,G,; ; PREREQ: GRAD ST; COUNS 774; CONS INSTR,section_listing,e,Se 004,T,Kipfmueller,hours,4:30pm,7:10pm
root,course_listing,#+,265-972,INTERNSHIP IN COUNSELING I,6,G,; ; PREREQ: MASTER'S DEGREE IN ED PSY WITH SPECIALIZATION IN COUNS & WRIT CONS INSTR,section_listing,,Se 001,T,Mickelson,hours,9:30am,12:10pm
root,course_listing,,265-977,ADVANCED DOCTORAL PRACTICUM IN COUNSELING-5,3,G,; ; SAT/UNSAT GRADE ONLY. PREREQ: DOCTORAL ST; COUNS 976(P),section_listing,,Se 001,,Skowron,hours,,To be Arranged
root,course_listing,,266-110,INTRODUCTION TO CRIMINAL JUSTICE,3,U,; (SS) PREREQ: NONE,section_listing,e,Se 001,T,Stojkovic,hours,6:00pm,8:40pm
root,course_listing,,266-110,INTRODUCTION TO CRIMINAL JUSTICE,3,U,; (SS) PREREQ: NONE,section_listing,,Se 002,R,Brandl,hours,1:30pm,4:10pm
root,course_listing,,266-150,INTRODUCTION TO RESEARCH IN CRIMINAL JUSTICE,1,U,; ; PREREQ: NONE,section_listing,,Se 001,W,TA,hours,,12:30pm
root,course_listing,,266-150,INTRODUCTION TO RESEARCH IN CRIMINAL JUSTICE,1,U,; ; PREREQ: NONE,section_listing,e,Se 002,R,TA,hours,6:00pm,6:50pm
root,course_listing,,266-271,POLICE PROCESS,3,U,; ; PREREQ: CRM JST 110,section_listing,e,Se 001,T,Barlow, D,hours,6:00pm,8:40pm
root,course_listing,#,216-496,INTERNATIONAL BUSINESS,3,U,; ; PREREQ: JR ST; BUS ADM 330(P), 350(P), 360(P),section_listing,,Se 001,MW,Gonzales,hours,10:30am,11:45am
root,course_listing,#,216-496,INTERNATIONAL BUSINESS,3,U,; ; PREREQ: JR ST; BUS ADM 330(P), 350(P), 360(P),section_listing,e,Se 002,M,Dittrich,hours,5:30pm,8:10pm
root,course_listing,#,216-496,INTERNATIONAL BUSINESS,3,U,; ; PREREQ: JR ST; BUS ADM 330(P), 350(P), 360(P),section_listing,e,Se 003,R,BarrettBrachman, T,hours,6:00pm,8:40pm
root,course_listing,,266-275,CRIMINAL COURT PROCESS,3,U,; ; PREREQ: CRM JST 110,section_listing,,Se 001,TR,Lovell,hours,9:30am,10:45am
root,course_listing,,266-295,CRIME AND CRIMINAL JUSTICE POLICY,3,U,; ; PREREQ: CRM JST 110(P),section_listing,,Se 001,MW,Urbina,hours,12:30pm,1:45pm
root,course_listing,,266-300,CRIMINAL PROCESS,3,U,; ; PREREQ: JR ST; CRM JST 110(P),section_listing,e,Se 001,M,Caton,hours,6:00pm,8:40pm
root,course_listing,,266-370,CRIMINAL JUSTICE ADMINISTRATION,3,U,; ; PREREQ: JR ST; CRM JST 110,section_listing,,Se 001,TR,Stojkovic,hours,2:05pm,3:20pm
root,course_listing,,266-380,VICTIMOLOGY,3,U,; ; PREREQ: SOCIOL 241(P) & CRM JST 110(P),section_listing,e,Se 001,R,Bokas,hours,6:30pm,9:10pm
root,course_listing,,266-385,WOMEN AND CRIMINAL JUSTICE,3,U,; ; PREREQ: CRM JST 110(P),section_listing,e,Se 001,T,Shaver,hours,6:00pm,8:40pm
root,course_listing,,266-662,METHODS OF SOCIAL WELFARE RESEARCH,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,M,Pope,hours,1:30pm,4:10pm
root,course_listing,,266-756,PROSEMINAR: ANALYSIS OF CRIMINAL JUSTICE RESEARCH,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,W,Barlow, D,hours,6:00pm,8:40pm
root,course_listing,,266-775,RACE, CRIME AND CRIMINAL JUSTICE,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,T,Skoll,hours,9:30am,12:10pm
root,course_listing,,266-795,ISSUES IN LAW ENFORCEMENT PRACTICE AND POLICY,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,W,Brandl,hours,1:30pm,4:10pm
root,course_listing,#,272-301,INFANTS AND TODDLERS: CURRICULUM AND TEACHING,3,U,; ; PREREQ: JR ST,section_listing,,Se 001,R,File,hours,9:00am,11:40am
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,,Se 001,M,Rathburn,hours,9:30am,12:10pm
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,,Se 002,W,Levitas,hours,9:30am,12:10pm
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,e,Se 003,T,Levitas,hours,5:30pm,8:10pm
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,e,Se 004,W,Rathburn,hours,5:30pm,8:10pm
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,e,Se 005,R,Reeves,hours,5:30pm,8:10pm
root,course_listing,#,216-550,MANAGEMENT ANALYSIS,3,U,; ; PREREQ: BBA-4; BUS ADM 202(P) OR 203(P); BUS ADM 330(P), 350(P), 360(P), & ENGLISH 205(P),section_listing,,Se 006,R,Reeves,hours,1:30pm,4:10pm
root,course_listing,,272-322,INTRODUCTION TO INSTRUCTIONAL COMPUTING FOR THE PROSPECTIVE TEACHER,1,U,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Ratcliffe,hours,,5:30pm
root,course_listing,,272-325,INSTRUCTIONAL STRATEGIES FOR USING THE COMPUTER,1,U,; ; PREREQ: CURRINS 322 OR ED PSY 322,section_listing,e,Se 001,M,Ratcliffe,hours,,6:30pm
root,course_listing,#+,272-430,STUDENT TEACHING IN COMPUTER SCIENCE,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Kepner,hours,,To be Arranged
root,course_listing,#+,272-430,STUDENT TEACHING IN COMPUTER SCIENCE,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 002,,Kepner,hours,,To be Arranged
root,course_listing,#+,272-431,STUDENT TEACHING IN MATHEMATICS,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Kottke,hours,,To be Arranged
root,course_listing,#+,272-431,STUDENT TEACHING IN MATHEMATICS,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 002,,Kottke,hours,,To be Arranged
root,course_listing,#+,272-437,STUDENT TEACHING IN FOREIGN LANGUAGE,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Clasen,hours,,To be Arranged
root,course_listing,#+,272-437,STUDENT TEACHING IN FOREIGN LANGUAGE,2-6,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 002,,Clasen,hours,,To be Arranged
root,course_listing,#+,272-441,STUDENT TEACHING IN ENGLISH AS A SECOND LANGUAGE: SECONDARY,2-12,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Stardy,hours,,To be Arranged
root,course_listing,#+,272-442,STUDENT TEACHING IN BILINGUAL EDUCATION,2-6,U,; ; PREREQ: JR ST & ADMIS TO STUDENT TEACHING ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Stardy,hours,,To be Arranged
root,course_listing,#+,272-442,STUDENT TEACHING IN BILINGUAL EDUCATION,2-6,U,; ; PREREQ: JR ST & ADMIS TO STUDENT TEACHING ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 002,,Stardy,hours,,To be Arranged
root,course_listing,#+,272-443,STUDENT TEACHING IN ENGLISH AS A SECOND LANGUAGE: ELEMENTARY,2-10,U,; ; PREREQ: JR ST, ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Curtain,hours,,To be Arranged
root,course_listing,#+,272-444,STUDENT TEACHING IN ENGLISH AS A SECOND LANGUAGE: K-12,2-12,U,; ; PREREQ: JR ST; ELIGIBILITY FOR STUDENT TEACHING & DEPT REQ ; ; MUST ATTEND PRE-STUDENT TEACHING ORIENTATION: TUE AUG 15 & WED AUG 16, 9:00-4:00PM, BOL 150,section_listing,,Se 001,,Curtain,hours,,To be Arranged
root,course_listing,#+,272-501,DEVELOPING LANGUAGE AND COGNITIVE SKILLS IN EARLY CHILDHOOD EDUCATION,3,U/G,; ; PREREQ: JR ST; ADMIS TO SCHOOL OF EDUC OR GRAD ST,section_listing,e,Se 001,W,Gullo,hours,4:30pm,7:10pm
root,course_listing,#+,272-504,TEACHING READING AND WRITING IN EARLY CHILDHOOD: THE PRIMARY YEARS,3,U/G,; ; PREREQ: JR ST; CURRINS 343 OR 502 OR CONS INSTR ; ; ENROL IN SE 001 & LA 801,section_listing,e,Se 001,M,Sonnenberg,hours,4:30pm,7:10pm
root,course_listing,#+,216-704,ACCOUNTING AND REPORT INTERPRETATION,3,G,; ; PREREQ: GRAD ST IN BUS ADM OR PRIOR APPROVAL OF BUS ADM GRADUATE PROG SERVICES OFFICE,section_listing,e,Se 001,T,Arnold,hours,5:30pm,8:10pm
root,course_listing,#+,272-542,HISTORY OF BILINGUAL EDUCATION IN THE UNITED STATES,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,T,Rodriguez,hours,4:30pm,7:10pm
root,course_listing,#+,272-651,BOOKS AND PICTURES FOR THE YOUNG CHILD,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Abler,hours,4:30pm,7:10pm
root,course_listing,#+,272-651,BOOKS AND PICTURES FOR THE YOUNG CHILD,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 002,W,Stewig,hours,9:30am,12:10pm
root,course_listing,,272-702,CURRICULUM PROBLEMS AND PRACTICES IN EARLY CHILDHOOD EDUCATION,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,T,File,hours,4:30pm,7:10pm
root,course_listing,#,272-714,ANALYSIS OF INSTRUCTION,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,R,Zahorik,hours,4:30pm,7:10pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Lc 401,MW,Haas,hours,10:00am,11:15am
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Lc 402,R,Soofi,hours,5:30pm,8:10pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 601,R,TA,hours,,8:30am
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 602,R,TA,hours,,9:30am
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 603,R,TA,hours,,10:30am
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 604,R,TA,hours,,11:30am
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 605,R,TA,hours,,12:30pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 606,R,TA,hours,,1:30pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 607,R,TA,hours,,2:30pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,,Ds 608,R,TA,hours,,3:30pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Ds 609,R,TA,hours,8:20pm,9:10pm
root,course_listing,#,216-210,INTRODUCTION TO MANAGEMENT STATISTICS,3,U,; ; PREREQ: SOPH ST; MATH 211(C) OR 231(C); BUS ADM 230(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & DS 609 OR DS 610. MIDTERM EXAMS FOR LC 401 ON F 10/13 & F 11/17 FROM 2:00-4:00 PM,section_listing,e,Ds 610,R,TA,hours,8:20pm,9:10pm
root,course_listing,#+,216-709,DATA ANALYSIS FOR MANAGERS,2,G,; ; PREREQ: GRAD ST; BUS ADM 702(P), 703(P),section_listing,e,Se 001,T,Alwan,hours,5:30pm,7:10pm
root,course_listing,#+,216-709,DATA ANALYSIS FOR MANAGERS,2,G,; ; PREREQ: GRAD ST; BUS ADM 702(P), 703(P),section_listing,e,Se 002,R,Haas,hours,7:30pm,9:10pm
root,course_listing,,272-729,QUALITATIVE RESEARCH AND FIELD STUDIES IN EDUCATIONAL SETTINGS,3,G,; ; NOT OPEN TO STUDENTS WHO HAVE CR IN AD LDSP 729 WHICH IS IDENTICAL TO CURRINS 729. PREREQ: GRAD ST; ED PSY 528(P) OR EQUIV,section_listing,e,Se 001,T,Zahorik,hours,4:30pm,7:10pm
root,course_listing,#+,272-800,MASTER'S SEMINAR IN CURRICULUM & INSTRUCTION,3,G,; ; PREREQ: GRAD ST; 30 GRAD CR; CONS DEPT; ADVISOR'S RECOM,section_listing,e,Se 001,M,Western,hours,4:30pm,7:10pm
root,course_listing,,272-801,URBAN EDUCATION: DOCTORAL SEMINAR IN CURRICULUM & INSTRUCTION,3,G,; ; PREREQ: ADMIS TO PHD PROG; EDUC 701(P),section_listing,e,Se 001,R,Pucci,hours,4:30pm,7:10pm
root,course_listing,#+,216-710,OPERATIONS RESEARCH,2,G,; ; PREREQ: GRAD ST; BUS ADM 701 (FOUNDATION I & II)(P), BUS ADM 702(P) & 703(P),section_listing,e,Se 001,M,Liu,hours,5:30pm,7:10pm
root,course_listing,#,293-211,INTERMEDIATE BALLET I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 112(P) & CONS INSTR,section_listing,,La 801,MWF,Darling,hours,9:00am,10:20am
root,course_listing,#,293-213,INTERMEDIATE MODERN I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 114(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,hours,10:30am,12:15pm
root,course_listing,,293-214,INTERMEDIATE MODERN II,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 213(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,hours,10:30am,12:15pm
root,course_listing,#,293-231,MUSIC AND DANCERS I,3,U,; ; PREREQ: DANCE OR INTER-ARTS MAJOR OR CONS INSTR,section_listing,,La 801,TR,Parsons,hours,9:00am,10:20am
root,course_listing,#,293-233,IMPROVISATION FOR DANCEMAKING,2,U,; ; MAY BE RETAKEN TO MAX OF 2 SEM. PREREQ: DANCE 113(P) & 133(P),section_listing,,La 801,TR,Lilly,hours,3:30pm,4:50pm
root,course_listing,#+,216-711,MANAGING INFORMATION SYSTEMS,2,G,; ; PREREQ: GRAD ST; BUS ADM 703(P),section_listing,e,Se 001,W,Srite,hours,5:30pm,7:10pm
root,course_listing,#,293-317,ADVANCED MODERN I,2-3,U,; ; MAY BE RETAKEN TO MAX OF 9 CR. PREREQ: DANCE 214(P) & CONS INSTR,section_listing,,La 801,MTWRF,BurgessLillyTyson,hours,10:30am,12:15pm
root,course_listing,#,293-319,DANCE SERVICE-LEARNING,1-3,U/G,; ; CONC REG IN DANCE COURSE WHICH ALLOWS DANCE 319 COMPONENT BY CONS INSTR. MAY BE RETAKEN TO MAX OF 4 SEM OR 9 CR. PREREQ: JR ST; DANCE 219(P),section_listing,,La 801,,Parsons,hours,,To be Arranged
root,course_listing,#,293-403,INTERMEDIATE YOGA FOR DANCERS,2,U/G,; ; MAY BE RETAKEN FOR TOTAL OF 6 CR. PREREQ: DANCE 103 OR CONS INSTR,section_listing,,La 801,TR,Lilly,hours,9:00am,10:20am
root,course_listing,#,293-411,FIELD WORK IN DANCE,2,U,; ; PREREQ: DANCE MAJORS AND DANCE 361(P) OR 362(P) & CONS INSTR,section_listing,,Se 001,,Parsons,hours,,To be Arranged
root,course_listing,#,293-412,DANCE COMPOSITION I,3,U,; ; PREREQ: DANCE MAJOR, INTER-ARTS MAJOR, OR CONS INSTR,section_listing,,La 801,TRW,BurgessBurgess,hours,3:30pm,4:50pm 5:30pm
root,course_listing,#,293-485,STUDENT TEACHING IN DANCE IN ELEMENTARY SCHOOLS,3-5,U,; ; PREREQ: BFA IN DANCE OR EQUIV & ADMIS TO TEACHING CERT PROG IN DANCE,section_listing,,Se 001,,Parsons,hours,,To be Arranged
root,course_listing,#,293-486,STUDENT TEACHING IN DANCE IN SECONDARY SCHOOLS,3-5,U,; ; PREREQ: BFA IN DANCE OR EQUIV & ADMIS TO TEACHING CERT IN DANCE,section_listing,,Se 001,,Parsons,hours,,To be Arranged
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 801,MWF,Burgess,hours,1:00pm,3:15pm
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 802,TR,Lilly,hours,1:00pm,3:15pm
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 803,MWF,Tyson,hours,1:00pm,3:15pm
root,course_listing,#,293-490,REPERTOIRE AND ENSEMBLE,1-4,U,; ; MAY BE RETAKEN TO MAX OF 12 CR. PREREQ: CONS INSTR,section_listing,,La 804,MWF,Parsons,hours,10:30am,11:50am
root,course_listing,#+,216-713,BUSINESS FORECASTING METHODS,2,G,; ; PREREQ: GRAD ST; BUS ADM 709(P),section_listing,e,Se 001,W,Hsu,hours,7:30pm,9:10pm
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 801,TR,Tyson,hours,9:00am,10:20am
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 802,MWF,Price,hours,3:30pm,4:50pm
root,course_listing,,293-491,REPERTORY/STUDENT CHOREOGRAPHER,1,U,; ; PREREQ: DANCE MAJOR; CONS INSTR,section_listing,,La 803,MWF,Kuepper,hours,3:30pm,4:50pm
root,course_listing,#,293-601,SENIOR PROJECT,2-4,U,; ; PREREQ: DANCE MAJOR OR INTER-ARTS MAJOR,section_listing,e,Se 001,MTWR,Burgess,hours,5:30pm,9:00pm
root,course_listing,#,293-711,THEORY AND TECHNIQUES OF BALLET: INTERMEDIATE,2,G,; ; MAY BE REPEATED TWICE FOR CR. PREREQ: GRAD ST IN DANCE COMPONENT OF MFA PROG & AUDITION,section_listing,,La 801,MWF,Bennett,hours,9:00am,10:20am
root,course_listing,#,293-717,THEORY AND TECHNIQUES OF CONTEMPORARY CONCERT DANCE: INTERMEDIATE,2,G,; ; MAY BE REPEATED TWICE FOR CR. PREREQ: GRAD ST IN DANCE COMPONENT OF MFA PROG & AUDITION,section_listing,,La 801,MTWRF,BurgessLilly,hours,10:30am,12:15pm
root,course_listing,,293-762,DANCE IN SECONDARY EDUCATION AND COLLEGE,3,G,; ; PREREQ: GRAD ST & ADMIS TO MFA PROG IN DANCE,section_listing,,Se 001,,Parsons,hours,,To be Arranged
root,course_listing,#,293-790,REPERTOIRE AND ENSEMBLE,1-3,G,; ; MAY BE REPEATED TO MAX OF 12 CR. PREREQ: GRAD ST & CONS INSTR,section_listing,,La 801,,Lilly,hours,,To be Arranged
root,course_listing,,293-801,CHOREOGRAPHY I,1-3,G,; ; CR DETERMINED BY CONTRACT WITH CHAIR PRIOR TO REGIS. PREREQ: GRAD ST IN DANCE CHOREOGRAPHY TRACK OF MFA PROG; DANCE 701(P) & 702(P) OR CONS INSTR,section_listing,,La 801,,Lilly,hours,,To be Arranged
root,course_listing,,293-802,CHOREOGRAPHY II,2-3,G,; ; PREREQ: GRAD ST IN DANCE CHOREOGRAPHY TRACK OF MFA PROG; DANCE 701(P), 702(P), 801(P), OR CONS INSTR,section_listing,,La 801,,Lilly,hours,,To be Arranged
root,course_listing,,293-873,FIELD HISTORY: CONTEMPORARY DANCE FESTIVALS,2-4,G,; ; MAY BE REPEATED WITH PERMISSION TO MAX OF 9 CR. PREREQ: GRAD ST IN DANCE COMPONENT OF MFA PROG,section_listing,,Se 001,,Acad Staff,hours,,To be Arranged
root,course_listing,#+,216-720,MANAGERIAL ACCOUNTING,2,G,; ; PREREQ: GRAD ST; BUS ADM 706(P),section_listing,e,Se 001,R,Craig,hours,7:30pm,9:10pm
