table,table ID,T,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDER-PRIORITY,O_CLERK,O_SHIP-PRIORITY,O_COMMENT
table,orders,T,44224,536,F,60321.28,1993-08-10,2-HIGH,Clerk#000000048,0,ironically final accounts use afte
table,orders,T,44225,1024,F,202953.23,1994-04-04,2-HIGH,Clerk#000000453,0,unusual, express accounts sl
table,orders,T,44226,1360,O,10413.09,1995-12-05,5-LOW,Clerk#000000393,0,carefully express requests are dependencies. slyly final accounts haggle 
table,orders,T,44227,1048,F,133206.50,1992-03-26,2-HIGH,Clerk#000000585,0,pending deposits again
table,orders,T,44228,1237,O,145648.86,1998-03-14,1-URGENT,Clerk#000000481,0,furiously bold instructions impress fluffily above the carefully ir
table,orders,T,44229,430,F,179265.88,1993-05-15,3-MEDIUM,Clerk#000000475,0,even instructions use according to the slyly even packages; 
table,orders,T,44230,446,F,27325.02,1993-03-19,4-NOT SPECIFIED,Clerk#000000818,0,foxes are silently regular pinto beans. carefull
table,orders,T,44231,508,F,243471.44,1994-11-04,4-NOT SPECIFIED,Clerk#000000812,0,blithely bold requests are furiously according to the
table,orders,T,44256,220,O,286099.55,1995-11-20,5-LOW,Clerk#000000324,0,carefully ironic instructions after the theodolites wake slyly f
table,orders,T,44257,590,O,270112.20,1996-09-08,4-NOT SPECIFIED,Clerk#000000284,0,blithely pending accounts wake blith
table,orders,T,44258,830,F,171399.73,1994-06-04,4-NOT SPECIFIED,Clerk#000000507,0,ironic theodolites are slyly. pinto beans haggle n
table,orders,T,44259,1177,O,78443.35,1997-07-29,4-NOT SPECIFIED,Clerk#000000651,0,carefully final theodolites integrate slyly
table,orders,T,44260,1331,O,50312.10,1998-02-20,5-LOW,Clerk#000000565,0,ironic accounts wake carefully. foxes wake slyly 
table,orders,T,44261,446,F,209930.28,1992-03-24,2-HIGH,Clerk#000000554,0,furiously regular somas acc
table,orders,T,44262,467,F,11666.37,1994-05-10,3-MEDIUM,Clerk#000000442,0,quickly even packages are carefully about the unusua
table,orders,T,44263,1309,O,208773.30,1998-04-20,3-MEDIUM,Clerk#000000704,0,unusual, express courts sublate blithely regula
table,orders,T,44288,304,O,239521.23,1996-11-11,3-MEDIUM,Clerk#000000793,0,fluffily ironic dolphins are slyly according to the fluffily regul
table,orders,T,44289,403,O,94516.30,1996-07-25,2-HIGH,Clerk#000000114,0,slyly express packages haggle fluffily across 
table,orders,T,44290,218,F,236055.16,1993-03-22,3-MEDIUM,Clerk#000000284,0,express frays boost daringly furiously 
table,orders,T,44291,214,O,19921.07,1995-12-19,1-URGENT,Clerk#000000408,0,fluffily final frays sleep blithely. final dolphins promise bl
table,orders,T,44292,763,O,201393.89,1995-06-15,4-NOT SPECIFIED,Clerk#000000822,0,blithely even accounts use fu
table,orders,T,44293,514,O,203046.12,1996-07-20,2-HIGH,Clerk#000000359,0,special, final sheaves cajole carefully. permanently pe
table,orders,T,44294,850,F,121868.64,1994-06-04,5-LOW,Clerk#000000913,0,furiously final instructions are blithely quickly regular multipliers. even 
table,orders,T,44295,1118,F,212058.55,1993-01-24,3-MEDIUM,Clerk#000000877,0,slyly pending packages after the final, final deposits haggle
table,orders,T,44320,269,F,30006.90,1994-04-30,3-MEDIUM,Clerk#000000530,0,regular pinto beans lose quickly across the furiously bold deposit
table,orders,T,44321,1250,O,62315.86,1995-06-23,1-URGENT,Clerk#000000386,0,closely unusual requests are ruthlessly. blithely even pinto b
table,orders,T,44322,160,O,144308.90,1995-10-13,4-NOT SPECIFIED,Clerk#000000819,0,even foxes are furiously final, final deposits. pending accounts
table,orders,T,44323,355,F,294271.64,1992-08-08,3-MEDIUM,Clerk#000000342,0,accounts try to boost about the slyly i
table,orders,T,44324,397,O,200088.32,1997-10-22,3-MEDIUM,Clerk#000000952,0,pending, ironic deposits affix.
table,orders,T,44325,986,F,40153.12,1994-02-11,3-MEDIUM,Clerk#000000262,0,even dependencies above the express packages sleep around the
table,orders,T,44326,1003,F,98737.18,1992-09-07,3-MEDIUM,Clerk#000000110,0,special theodolites accordi
table,orders,T,44327,235,O,116993.82,1997-12-19,4-NOT SPECIFIED,Clerk#000000784,0,final, ironic accounts cajole quickly. bold requests unwin
table,orders,T,44352,1499,F,194120.56,1994-09-16,4-NOT SPECIFIED,Clerk#000000504,0,quickly unusual foxes are slyly against the slyly regular packa
table,orders,T,44353,598,F,166951.87,1995-02-04,1-URGENT,Clerk#000000474,0,regular, ironic requests haggle fluffily. blithely pending deposits
table,orders,T,44354,1129,O,172022.41,1997-06-04,4-NOT SPECIFIED,Clerk#000000810,0,even, ironic accounts caj
table,orders,T,44355,532,O,254021.78,1996-02-22,5-LOW,Clerk#000000962,0,quickly unusual courts print c
table,orders,T,44356,782,O,221629.37,1996-06-14,4-NOT SPECIFIED,Clerk#000000791,0,pinto beans haggle final, close courts. final deposits are even pinto b
table,orders,T,44357,134,O,142784.39,1995-11-16,2-HIGH,Clerk#000000082,0,final, express attainments sleep. blithely even foxes ar
table,orders,T,44358,1282,F,227385.10,1993-04-02,2-HIGH,Clerk#000000321,0,furiously pending pinto beans affix ac
table,orders,T,44359,856,F,331227.17,1993-11-30,2-HIGH,Clerk#000000788,0,furiously silent pinto beans affix slyly ruthle
table,orders,T,44384,1106,O,87828.35,1997-12-31,1-URGENT,Clerk#000000986,0,daring accounts play. even requests nag final theodolites; bl
table,orders,T,44385,1090,O,28949.94,1996-01-30,3-MEDIUM,Clerk#000000035,0,furiously final packages
table,orders,T,44386,100,F,166573.92,1992-04-10,3-MEDIUM,Clerk#000000520,0,regular requests cajole slyly unus
table,orders,T,44387,1390,F,163105.62,1994-02-05,5-LOW,Clerk#000000542,0,dependencies around the bold
table,orders,T,44388,1339,O,108774.24,1997-04-29,5-LOW,Clerk#000000828,0,foxes boost-- even, final warthogs sleep along the packages. bli
table,orders,T,44389,326,F,50611.87,1994-02-24,4-NOT SPECIFIED,Clerk#000000776,0,careful theodolites after the bold dolphin
table,orders,T,44390,940,F,252571.26,1993-12-04,4-NOT SPECIFIED,Clerk#000000193,0,blithely regular accounts across th
table,orders,T,44391,220,F,196916.34,1994-01-11,4-NOT SPECIFIED,Clerk#000001000,0,bold instructions boost. slyly even deposit
table,orders,T,44416,806,O,213363.12,1996-06-20,5-LOW,Clerk#000000545,0,blithely regular accounts al
table,orders,T,44417,779,F,169049.46,1993-11-29,4-NOT SPECIFIED,Clerk#000000490,0,carefully special requests wake around the blit
table,orders,T,44418,739,F,247605.60,1995-02-01,5-LOW,Clerk#000000675,0,pending pinto beans wake 
table,orders,T,44419,1189,O,55175.28,1997-06-26,4-NOT SPECIFIED,Clerk#000000385,0,special accounts believe alongsid
table,orders,T,44420,85,O,73733.80,1998-04-27,1-URGENT,Clerk#000000730,0,fluffily regular acco
table,orders,T,44421,911,O,126172.77,1998-05-23,5-LOW,Clerk#000000241,0,carefully regular excus
table,orders,T,44422,67,F,204362.68,1992-04-14,3-MEDIUM,Clerk#000001000,0,special foxes are against the slyly final accounts. 
table,orders,T,44423,493,F,85608.63,1992-07-30,1-URGENT,Clerk#000000914,0,furiously final asymptotes sleep blithely bold deposits. regular theodolites a
table,orders,T,44448,1319,F,270276.63,1994-04-14,1-URGENT,Clerk#000000368,0,carefully bold ideas at the express packages sleep evenly across the furious
table,orders,T,44449,994,O,138643.98,1995-08-21,3-MEDIUM,Clerk#000000844,0,slyly special packages integr
table,orders,T,44450,556,F,131287.42,1993-10-10,1-URGENT,Clerk#000000582,0,slyly pending dependencies wake. furious accounts use according 
table,orders,T,44451,1177,O,318408.07,1995-09-12,5-LOW,Clerk#000000591,0,slyly final deposits doubt about the slyly final requests. carefully specia
table,orders,T,44452,574,O,134006.02,1995-12-10,4-NOT SPECIFIED,Clerk#000000387,0,pending excuses could 
table,orders,T,44453,1135,F,78116.03,1994-03-26,5-LOW,Clerk#000000671,0,sentiments use among the furiously express fo
table,orders,T,44454,676,O,188788.74,1996-12-16,2-HIGH,Clerk#000000273,0,blithely final excuse
table,orders,T,44455,82,O,114691.79,1997-06-19,3-MEDIUM,Clerk#000000182,0,slyly regular sentiments ought to eat. thinly express platelets hagg
table,orders,T,44480,244,F,82612.00,1993-05-13,3-MEDIUM,Clerk#000000201,0,slyly blithe pinto beans should are thinly. blithely ironic packa
table,orders,T,44481,241,O,166948.46,1996-06-06,4-NOT SPECIFIED,Clerk#000000429,0,express excuses affix. special, unusual accounts integr
table,orders,T,44482,1499,O,78705.16,1998-03-18,5-LOW,Clerk#000000999,0,even, even instructions outside the fluffily ironi
table,orders,T,44483,904,O,288093.09,1996-07-31,5-LOW,Clerk#000000484,0,always bold platelets affix. furious
table,orders,T,44484,1057,O,320234.13,1996-02-14,1-URGENT,Clerk#000000903,0,deposits haggle daringly after th
table,orders,T,44485,440,F,209629.76,1994-06-26,2-HIGH,Clerk#000000861,0,furiously bold accounts alongside of the even deposits wake carefu
table,orders,T,44486,4,F,39197.54,1992-07-10,1-URGENT,Clerk#000000280,0,quickly unusual accounts about the slyly final instructions are according
table,orders,T,44487,916,F,307569.27,1994-09-12,1-URGENT,Clerk#000000219,0,blithely special accounts n
table,orders,T,44512,958,F,50099.40,1993-04-13,3-MEDIUM,Clerk#000000626,0,silent packages haggle. furiously pending accounts haggle acc
table,orders,T,44513,1309,F,25476.59,1994-07-10,1-URGENT,Clerk#000000471,0,quickly ironic instruct
table,orders,T,44514,1256,F,47212.87,1994-12-04,2-HIGH,Clerk#000000526,0,furiously unusual ideas across the carefully even foxes haggle carefully amon
table,orders,T,44515,1432,O,41790.82,1996-09-27,3-MEDIUM,Clerk#000000152,0,express, final realms haggl
table,orders,T,44516,871,O,264153.88,1995-06-30,1-URGENT,Clerk#000000962,0,carefully ironic deposits haggle around the furiously pend
table,orders,T,44517,940,F,205740.54,1994-04-24,3-MEDIUM,Clerk#000000883,0,ironic instructions sleep blithely. blit
table,orders,T,44518,97,O,104361.68,1996-07-11,4-NOT SPECIFIED,Clerk#000000979,0,furiously regular packages sleep blithely blithely even th
table,orders,T,44519,1303,F,200349.98,1993-05-20,2-HIGH,Clerk#000000677,0,accounts mold fluffily. eve
table,orders,T,44544,1243,O,202117.58,1998-03-04,1-URGENT,Clerk#000000154,0,pinto beans about the fluffily regular deposits cajole
table,orders,T,44545,37,O,144657.43,1998-01-10,5-LOW,Clerk#000000701,0,ironic pains cajole thinly regular dolphins! express packages haggle after t
table,orders,T,44546,637,F,140613.51,1993-03-25,1-URGENT,Clerk#000000936,0,furiously furious requests haggle careful
table,orders,T,44547,712,O,112411.28,1995-04-27,1-URGENT,Clerk#000000492,0,fluffily even deposits according to the slo
table,orders,T,44548,790,O,80708.08,1997-07-26,4-NOT SPECIFIED,Clerk#000000082,0,blithely special ins
table,orders,T,44549,814,F,162378.08,1992-01-23,3-MEDIUM,Clerk#000000915,0,carefully express asymptotes wake furio
table,orders,T,44550,691,O,80272.57,1997-08-26,5-LOW,Clerk#000000192,0,blithely regular pinto beans
table,orders,T,44551,454,O,30182.92,1996-12-27,2-HIGH,Clerk#000000720,0,blithely even dugouts haggle. slyly eve
table,orders,T,44576,1474,F,139746.69,1994-12-26,4-NOT SPECIFIED,Clerk#000000724,0,even packages grow slyly bold asymptotes. express frets above the slyly
table,orders,T,44577,922,O,120403.80,1997-03-13,2-HIGH,Clerk#000000890,0,final dependencies use slyly. slyly fin
table,orders,T,44578,862,O,288177.16,1997-02-03,1-URGENT,Clerk#000000115,0,theodolites are after
table,orders,T,44579,850,P,167200.12,1995-06-04,4-NOT SPECIFIED,Clerk#000000395,0,slyly final excuses boost slyly above the fluffily regu
table,orders,T,44580,1357,F,92679.85,1992-03-22,2-HIGH,Clerk#000000183,0,final patterns x-ray. slyly unusual accounts cajole bold foxes. 
table,orders,T,44581,193,O,285358.60,1997-11-15,4-NOT SPECIFIED,Clerk#000000478,0,ironic instructions haggle
table,orders,T,44582,1390,O,83017.68,1996-11-24,4-NOT SPECIFIED,Clerk#000000884,0,blithely bold requests sleep carefully above the ideas. bli
table,orders,T,44583,605,F,69979.73,1994-10-05,5-LOW,Clerk#000000198,0,furiously unusual sauternes cajole carefu
table,orders,T,44608,239,F,274266.57,1992-02-06,1-URGENT,Clerk#000000181,0,furiously special accounts about 
table,orders,T,44609,1246,O,197417.41,1995-06-19,5-LOW,Clerk#000000124,0,unusual multipliers are ironic foxes. fluffily unusual deposits 
table,orders,T,44610,155,P,164194.34,1995-03-11,2-HIGH,Clerk#000000568,0,pending instructions engage carefully regular requests. ironically quiet the
table,orders,T,44611,1058,O,139759.39,1997-07-21,1-URGENT,Clerk#000000891,0,ironic, special foxes after the i
table,orders,T,44612,1006,P,161131.07,1995-03-14,2-HIGH,Clerk#000000581,0,carefully pending pinto beans cajole carefull
table,orders,T,44613,514,F,129205.00,1993-08-31,2-HIGH,Clerk#000000026,0,blithely ironic instr
table,orders,T,44614,17,F,188986.88,1993-06-15,5-LOW,Clerk#000000656,0,slyly pending ideas wake after the furiously
table,orders,T,44615,523,F,200442.72,1993-05-10,3-MEDIUM,Clerk#000000160,0,furiously pending foxes affix blithe
table,orders,T,44640,1129,O,113079.99,1997-10-02,4-NOT SPECIFIED,Clerk#000000538,0,dependencies cajole regularly. final, regular requests cajole slyly furiously
table,orders,T,44641,875,O,152663.34,1998-02-19,1-URGENT,Clerk#000000660,0,fluffily regular foxes alongside of the special id
table,orders,T,44642,169,O,264710.82,1997-12-14,1-URGENT,Clerk#000000323,0,quickly ironic packages above the unusual acco
table,orders,T,44643,1126,F,136280.48,1994-03-19,3-MEDIUM,Clerk#000000148,0,slyly final accounts alongside of the even dependencies na
table,orders,T,44644,1282,O,28265.08,1996-01-24,5-LOW,Clerk#000000462,0,courts use fluffily carefully regular deposits: final
table,orders,T,44645,1006,F,62868.03,1995-04-08,4-NOT SPECIFIED,Clerk#000000161,0,ruthless, silent re
table,orders,T,44646,1400,F,99330.84,1992-01-05,5-LOW,Clerk#000000348,0,fluffily even asymptotes believe fluffily. requests sleep sly
table,orders,T,44647,934,F,249627.02,1992-01-25,5-LOW,Clerk#000000034,0,carefully regular pinto beans detect slyly even requests. asymp
table,orders,T,44672,1429,O,109993.82,1998-04-15,3-MEDIUM,Clerk#000000346,0,slyly express notornis ought to maintain accordi
table,orders,T,44673,973,O,57299.78,1996-09-04,2-HIGH,Clerk#000000575,0,special, pending packages are. silent deposits are carefully slyly quie
table,orders,T,44674,124,O,220063.66,1996-09-28,2-HIGH,Clerk#000000248,0,quickly final braids shall are blithely above the sly
table,orders,T,44675,898,O,76104.89,1996-03-27,3-MEDIUM,Clerk#000000963,0,doggedly express ideas wake blithely regular deposits? fluffily 
table,orders,T,44676,923,O,129270.09,1998-03-24,4-NOT SPECIFIED,Clerk#000000674,0,quickly even deposits are slyly across the accounts.
table,orders,T,44677,310,O,51797.10,1997-08-04,4-NOT SPECIFIED,Clerk#000000982,0,blithely regular platelets against 
table,orders,T,44678,1291,F,189788.92,1992-10-14,5-LOW,Clerk#000000223,0,fluffily regular theodolites nod carefull
table,orders,T,44679,757,F,92352.93,1992-06-04,3-MEDIUM,Clerk#000000280,0,closely ironic instructions across the slyly ironic excuses haggle rut
table,orders,T,44704,464,O,127674.76,1997-02-07,1-URGENT,Clerk#000000346,0,fluffily final packages eat furiously. blithel
table,orders,T,44705,91,O,199189.72,1996-09-05,2-HIGH,Clerk#000000544,0,furiously regular tithes according to the accounts cajole blith
table,orders,T,44706,190,F,201472.55,1993-03-31,5-LOW,Clerk#000000157,0,instructions alongside of the 
table,orders,T,44707,1013,O,431771.98,1997-08-14,1-URGENT,Clerk#000000313,0,regular, even requests at the carefull
table,orders,T,44708,20,F,61676.36,1994-07-28,4-NOT SPECIFIED,Clerk#000000128,0,express theodolites x-ray after 
table,orders,T,44709,925,O,50249.97,1996-01-17,5-LOW,Clerk#000000985,0,slyly regular ideas poach alongside of the slyly final 
table,orders,T,44710,1399,O,41667.59,1995-05-16,3-MEDIUM,Clerk#000000783,0,carefully bold ideas run ac
table,orders,T,44711,1000,F,57786.94,1994-09-07,2-HIGH,Clerk#000000607,0,waters use quickly. special request
table,orders,T,44736,490,F,99486.68,1993-04-25,1-URGENT,Clerk#000000701,0,regular ideas integrate. ste
table,orders,T,44737,1133,F,208147.73,1992-11-20,3-MEDIUM,Clerk#000000697,0,thinly even instructions sleep about the regular accounts.
table,orders,T,44738,1045,F,164442.84,1993-12-06,4-NOT SPECIFIED,Clerk#000000421,0,furiously even theodolites a
table,orders,T,44739,871,O,57549.92,1998-05-06,3-MEDIUM,Clerk#000000040,0,regular packages cajole furiously. ironic deposits cajole. 
table,orders,T,44740,964,F,109091.63,1992-06-05,5-LOW,Clerk#000000360,0,deposits above the quickly careful accounts nag furio
table,orders,T,44741,910,O,19852.79,1998-04-15,2-HIGH,Clerk#000000491,0,requests integrate carefully. quickly final accounts haggle fluffily special 
table,orders,T,44742,1286,F,141392.17,1993-03-07,2-HIGH,Clerk#000000617,0,carefully final attainments boost fluffi
table,orders,T,44743,1393,O,68970.28,1996-01-04,5-LOW,Clerk#000000769,0,furiously final dependencies along the
table,orders,T,44768,962,F,168623.60,1992-05-27,4-NOT SPECIFIED,Clerk#000000965,0,carefully bold instructions are never. ironically ir
table,orders,T,44769,481,F,58289.68,1993-02-11,4-NOT SPECIFIED,Clerk#000000592,0,regular platelets haggle across t
table,orders,T,44770,938,O,168895.98,1998-05-29,3-MEDIUM,Clerk#000000375,0,requests against the carefully final requests do 
table,orders,T,44771,1103,O,182383.11,1996-10-10,1-URGENT,Clerk#000000974,0,carefully bold dependencies do integra
table,orders,T,44772,742,F,156052.38,1994-04-01,4-NOT SPECIFIED,Clerk#000000578,0,dependencies use alongside of the slyly express pa
table,orders,T,44773,974,O,77002.08,1996-04-11,1-URGENT,Clerk#000000864,0,regular warthogs nag inside the carefully fin
table,orders,T,44774,691,O,153616.65,1998-07-10,4-NOT SPECIFIED,Clerk#000000535,0,blithely express requests poach furiously slyly silent fo
table,orders,T,44775,925,F,12940.85,1994-09-30,3-MEDIUM,Clerk#000000533,0,deposits detect carefully. quickly fin
