metadata,nomenc,nomenc name,nom-item,nom-item code,desc,desc lang
metadata,nomenc,Program,nom-item,CFSP2020,Κοινή Εξωτερική Πολιτική και Πολιτική Ασφαλείας (ΚΕΠΠΑ),el
metadata,nomenc,Program,nom-item,CFSP2020,Política Exterior y de Seguridad Común (PESC),es
metadata,nomenc,Program,nom-item,CFSP2020,Ühine välis- ja julgeolekupoliitika,et
metadata,nomenc,Program,nom-item,CFSP2020,Yhteinen ulko- ja turvallisuuspolitiikka (YUTP),fi
metadata,nomenc,Program,nom-item,CFSP2020,Program razmjene, pomoći i osposobljavanja za zaštitu eura od krivotvorenja (Periklo),hr
metadata,nomenc,Program,nom-item,CFSP2020,Közös kül- és biztonságpolitika (KKBP),hu
metadata,nomenc,Program,nom-item,CFSP2020,Politica estera e di sicurezza comune (PESC),it
metadata,nomenc,Program,nom-item,CFSP2020,Bendra užsienio ir saugumo politika (BUSP),lt
metadata,nomenc,Program,nom-item,CFSP2020,Kopējā ārpolitika un drošības politika (KĀDP),lv
metadata,nomenc,Program,nom-item,CFSP2020,Politika Estera u ta' Sigurtа Komuni (PESK),mt
metadata,nomenc,Program,nom-item,CFSP2020,Gemeenschappelijk buitenlands en veiligheidsbeleid (GBVB) ,nl
metadata,nomenc,Program,nom-item,CFSP2020,Wspólna polityka zagraniczna i bezpieczeństwa (WPZiB),pl
metadata,nomenc,Program,nom-item,CFSP2020,Política Externa e de Segurança Comum (PESC),pt
metadata,nomenc,Program,nom-item,CFSP2020,Politica externă și de securitate comună (PESC),ro
metadata,nomenc,Program,nom-item,CFSP2020,Spoločná zahraničná a bezpečnostná politika (SZBP),sk
metadata,nomenc,Program,nom-item,CFSP2020,Skupna zunanja in varnostna politika (SZVP),sl
metadata,nomenc,Program,nom-item,CFSP2020,Gemensam utrikes- och säkerhetspolitik (Gusp),sv
metadata,nomenc,Program,nom-item,CIT2020,Europe for Citizens,en
metadata,nomenc,Program,nom-item,CIT2020,L'Europe pour les citoyens,fr
metadata,nomenc,Program,nom-item,CIT2020,Европа за гражданите,bg
metadata,nomenc,Program,nom-item,CIT2020,Evropa pro občany,cs
metadata,nomenc,Program,nom-item,CIT2020,Europa for Borgerne,da
metadata,nomenc,Program,nom-item,CIT2020,Europa für Bürgerinnen und Bürger,de
metadata,nomenc,Program,nom-item,CIT2020,Ευρώπη για τους πολίτες,el
metadata,nomenc,Program,nom-item,CIT2020,Europa con los Ciudadanos,es
metadata,nomenc,Program,nom-item,CIT2020,Kodanike Euroopa,et
metadata,nomenc,Program,nom-item,CIT2020,Kansalaisten Eurooppa,fi
metadata,nomenc,Program,nom-item,CIT2020,Instrument za partnerstvo u suradnji s trećim zemljama (PI),hr
metadata,nomenc,Program,nom-item,CIT2020,Európa a polgárokért,hu
metadata,nomenc,Program,nom-item,CIT2020,Europa per i cittadini,it
metadata,nomenc,Program,nom-item,CIT2020,„Europa piliečiams“,lt
metadata,nomenc,Program,nom-item,CIT2020,Eiropa pilsoņiem,lv
metadata,nomenc,Program,nom-item,CIT2020,L-Ewropa għaċ-ċittadini,mt
metadata,nomenc,Program,nom-item,CIT2020,Europa voor de burger,nl
metadata,nomenc,Program,nom-item,CIT2020,Europa dla obywateli,pl
metadata,nomenc,Program,nom-item,CIT2020,Europa para os Cidadãos,pt
metadata,nomenc,Program,nom-item,CIT2020,Europa pentru cetățeni,ro
metadata,nomenc,Program,nom-item,CIT2020,Európa pre občanov ,sk
metadata,nomenc,Program,nom-item,CIT2020,Evropa za državljane,sl
metadata,nomenc,Program,nom-item,CIT2020,Europa för medborgarna,sv
metadata,nomenc,Program,nom-item,EURODAC2020,Comparison of fingerprints for the effective application of the Dublin Convention (EURODAC),en
metadata,nomenc,Program,nom-item,EURODAC2020,Comparaison des empreintes digitales aux fins de l'application efficace de la convention de Dublin (Eurodac),fr
metadata,nomenc,Program,nom-item,EURODAC2020,Сравняване на дактилоскопични отпечатъци с оглед на ефективното прилагане на Дъблинската конвенция (ЕВРОДАК),bg
metadata,nomenc,Program,nom-item,EURODAC2020,Porovnávání otisků prstů za účelem účinného uplatňování Dublinské úmluvy (Eurodac),cs
metadata,nomenc,Program,nom-item,EURODAC2020,Sammenligning af fingeraftryk med henblik på en effektiv anvendelse af Dublinkonventionen (EURODAC),da
metadata,nomenc,Program,nom-item,EURODAC2020,Vergleich von Fingerabdrücken zum Zwecke der effektiven Anwendung des Dubliner Übereinkommens (Eurodac),de
metadata,nomenc,Program,nom-item,EURODAC2020,Αντιπαραβολή δακτυλικών αποτυπωμάτων για την αποτελεσματική εφαρμογή της σύμβασης του Δουβλίνου (EURODAC),el
metadata,nomenc,Program,nom-item,EURODAC2020,Comparación de impresiones dactilares para la aplicación efectiva del Convenio de Dublín (EURODAC),es
metadata,nomenc,Program,nom-item,EURODAC2020,Sõrmejälgede võrdlemine Dublini konventsiooni tõhusa kohaldamise eesmärgil (EURODAC),et
metadata,nomenc,Program,nom-item,EURODAC2020,Järjestelmä sormenjälkien vertailua varten Dublinin yleissopimuksen tehokkaaksi soveltamiseksi (Eurodac),fi
metadata,nomenc,Program,nom-item,EURODAC2020,Regionalna konvergencija (manje razvijene regije),hr
metadata,nomenc,Program,nom-item,EURODAC2020,Ujjlenyomatok összehasonlítása a Dublini Egyezmény hatékony alkalmazása érdekében (EURODAC),hu
metadata,nomenc,Program,nom-item,EURODAC2020,Confronto delle impronte digitali per l’efficace applicazione della convenzione di Dublino (EURODAC),it
metadata,nomenc,Program,nom-item,EURODAC2020,Pirštų atspaudų lyginimas, siekiant veiksmingiau taikyti Dublino konvenciją (EURODAC),lt
metadata,nomenc,Program,nom-item,EURODAC2020,Pirkstu nospiedumu salīdzināšanas sistēma Dublinas konvencijas efektīvai piemērošanai (EURODAC),lv
metadata,nomenc,Program,nom-item,EURODAC2020,Tqabbil ta' marki tas-swaba' għall-applikazzjoni effettiva tal-Konvenzjoni ta' Dublin (EURODAC),mt
metadata,nomenc,Program,nom-item,EURODAC2020,Vergelijking van vingerafdrukken ten behoeve van een doeltreffende toepassing van de Overeenkomst van Dublin (EURODAC),nl
metadata,nomenc,Program,nom-item,EURODAC2020,Porównywanie odcisków palców w celu skutecznego stosowania konwencji dublińskiej (EURODAC),pl
metadata,nomenc,Program,nom-item,EURODAC2020,Comparação de impressões digitais para efeitos da aplicação efetiva da Convenção de Dublim (Eurodac),pt
metadata,nomenc,Program,nom-item,EURODAC2020,Compararea amprentelor digitale în scopul aplicării eficiente a Convenției de la Dublin (EURODAC),ro
metadata,nomenc,Program,nom-item,EURODAC2020,Porovnávanie odtlačkov prstov pre účinné uplatňovanie Dublinského dohovoru (EURODAC),sk
metadata,nomenc,Program,nom-item,EURODAC2020,Primerjava prstnih odtisov zaradi učinkovite uporabe Dublinske konvencije (EURODAC),sl
metadata,nomenc,Program,nom-item,EURODAC2020,Jämförande av fingeravtryck för effektiv tillämpning av Dublinkonventionen (Eurodac),sv
metadata,nomenc,Program,nom-item,EURATOM,Euratom Research and Training Programme,en
metadata,nomenc,Program,nom-item,EURATOM,Programme Euratom de recherche et de formation,fr
metadata,nomenc,Program,nom-item,EURATOM,Програма на Евратом за научни изследвания и обучение,bg
metadata,nomenc,Program,nom-item,EURATOM,Program  Euratomu v oblasti výzkumu a odborné přípravy,cs
metadata,nomenc,Program,nom-item,EURATOM,Euratoms program for forskning og uddannelse,da
metadata,nomenc,Program,nom-item,EURATOM,Euratom-Programm für Forschung und Ausbildung,de
metadata,nomenc,Program,nom-item,EURATOM,Πρόγραμμα έρευνας και κατάρτισης της Ευρατόμ,el
metadata,nomenc,Program,nom-item,EURATOM,Programa de Investigación y Formación de Euratom,es
metadata,nomenc,Program,nom-item,EURATOM,Euratomi teadusuuringute ja koolituse programm ,et
metadata,nomenc,Program,nom-item,EURATOM,Euratomin tutkimus- ja koulutusohjelma,fi
metadata,nomenc,Program,nom-item,EURATOM,Program Europske unije za društvene promjene i inovacije (PSCI),hr
metadata,nomenc,Program,nom-item,EURATOM,Euratom kutatási és képzési program,hu
metadata,nomenc,Program,nom-item,EURATOM,Programma Euratom di ricerca e formazione,it
metadata,nomenc,Program,nom-item,EURATOM,Euratomo mokslinių tyrimų ir mokymo programa,lt
metadata,nomenc,Program,nom-item,EURATOM,Euratom pētniecības un mācību programma,lv
metadata,nomenc,Program,nom-item,EURATOM,Programm ta’ Riċerka u Taħriġ tal-Euratom,mt
metadata,nomenc,Program,nom-item,EURATOM,Euratom-programma voor onderzoek en opleiding ,nl
metadata,nomenc,Program,nom-item,EURATOM,Program badawczo-szkoleniowy Euratomu,pl
metadata,nomenc,Program,nom-item,EURATOM,Programa Euratom de Investigação e Formação ,pt
metadata,nomenc,Program,nom-item,EURATOM,Programul Euratom pentru cercetare și formare ,ro
metadata,nomenc,Program,nom-item,EURATOM,Program Euratomu pre výskum a vzdelávanie ,sk
metadata,nomenc,Program,nom-item,EURATOM,Program Euratoma za raziskave in usposabljanje,sl
metadata,nomenc,Program,nom-item,EURATOM,Euratoms program för forskning och utbildning,sv
metadata,nomenc,Program,nom-item,GRLD2020,EU Cooperation with Greenland,en
metadata,nomenc,Program,nom-item,GRLD2020,Coopération de l’UE avec le Groenland,fr
metadata,nomenc,Program,nom-item,GRLD2020,Сътрудничество на ЕС с Гренландия,bg
metadata,nomenc,Program,nom-item,GRLD2020,Spolupráce EU s Grónskem,cs
metadata,nomenc,Program,nom-item,GRLD2020,EU's samarbejde med Grønland,da
metadata,nomenc,Program,nom-item,GRLD2020,Zusammenarbeit der EU mit Grönland,de
metadata,nomenc,Program,nom-item,GRLD2020,Συνεργασία της ΕΕ με τη Γροιλανδία,el
metadata,nomenc,Program,nom-item,GRLD2020,Cooperación de la UE con Groenlandia,es
metadata,nomenc,Program,nom-item,GRLD2020,ELi koostöö Gröönimaaga,et
metadata,nomenc,Program,nom-item,GRLD2020,EU:n yhteistyö Grönlannin kanssa,fi
metadata,nomenc,Program,nom-item,GRLD2020,Schengenski informacijski sustav (SIS),hr
metadata,nomenc,Program,nom-item,GRLD2020,A Grönlanddal folytatott uniós együttműködés,hu
metadata,nomenc,Program,nom-item,GRLD2020,Cooperazione dell'UE con la Groenlandia,it
metadata,nomenc,Program,nom-item,GRLD2020,ES bendradarbiavimas su Grenlandija,lt
metadata,nomenc,Program,nom-item,GRLD2020,ES sadarbība ar Grenlandi,lv
metadata,nomenc,Program,nom-item,GRLD2020,Kooperazzjoni tal-UE mal-Groenlandja,mt
metadata,nomenc,Program,nom-item,GRLD2020,EU-samenwerking met Groenland,nl
metadata,nomenc,Program,nom-item,GRLD2020,Współpraca UE z Grenlandią,pl
metadata,nomenc,Program,nom-item,GRLD2020,Cooperação da UE com a Gronelândia,pt
metadata,nomenc,Program,nom-item,GRLD2020,Cooperarea UE cu Groenlanda,ro
metadata,nomenc,Program,nom-item,GRLD2020,Spolupráca EÚ s Grónskom,sk
metadata,nomenc,Program,nom-item,GRLD2020,Sodelovanje EU z Grenlandijo,sl
metadata,nomenc,Program,nom-item,GRLD2020,EU:s samarbete med Grönland,sv
metadata,nomenc,Program,nom-item,INSC2020,Instrument for Nuclear Safety Cooperation (INSC),en
metadata,nomenc,Program,nom-item,INSC2020,Instrument relatif à la coopération en matière de sûreté nucléaire (ICSN),fr
metadata,nomenc,Program,nom-item,INSC2020,Инструмент за сътрудничество в областта на ядрената безопасност (INSC),bg
metadata,nomenc,Program,nom-item,INSC2020,Nástroj pro spolupráci v oblasti jaderné bezpečnosti,cs
metadata,nomenc,Program,nom-item,INSC2020,Instrument for samarbejde om sikkerhed på det nukleare område,da
metadata,nomenc,Program,nom-item,INSC2020,Instrument für die Zusammenarbeit im Bereich der nuklearen Sicherheit (INSC),de
metadata,nomenc,Program,nom-item,INSC2020,Μηχανισμός συνεργασίας στον τομέα της πυρηνικής ασφάλειας (INSC),el
metadata,nomenc,Program,nom-item,INSC2020,Instrumento de Cooperación en materia de Seguridad Nuclear (ICSN),es
metadata,nomenc,Program,nom-item,INSC2020,Tuumaohutuse alane koostöövahend (INSC),et
metadata,nomenc,Program,nom-item,INSC2020,Väline ydinturvallisuusalan yhteistyötä varten,fi
metadata,nomenc,Program,nom-item,INSC2020,Vizni informacijski sustav (VIS),hr
metadata,nomenc,Program,nom-item,INSC2020,A nukleáris biztonság célját szolgáló együttműködési eszköz,hu
metadata,nomenc,Program,nom-item,INSC2020,Strumento per la cooperazione in materia di sicurezza nucleare (INSC),it
metadata,nomenc,Program,nom-item,INSC2020,Branduolinės saugos bendradarbiavimo priemonė (INSC),lt
metadata,nomenc,Program,nom-item,INSC2020,Instruments sadarbībai kodoldrošības jomā (INSC),lv
metadata,nomenc,Program,nom-item,INSC2020,Strument għall-Kooperazzjoni dwar is-Sikurezza Nukleari,mt
metadata,nomenc,Program,nom-item,INSC2020,Instrument voor samenwerking op het gebied van nucleaire veiligheid (INSC),nl
metadata,nomenc,Program,nom-item,INSC2020,Instrument Współpracy w dziedzinie Bezpieczeństwa Jądrowego (INSC),pl
metadata,nomenc,Program,nom-item,INSC2020,Instrumento para a Cooperação no domínio da Segurança Nuclear (ICSN),pt
metadata,nomenc,Program,nom-item,INSC2020,Instrumentul pentru cooperarea în materie de securitate nucleară (ICSN),ro
metadata,nomenc,Program,nom-item,INSC2020,Nástroj spolupráce v oblasti jadrovej bezpečnosti (INSC),sk
metadata,nomenc,Program,nom-item,INSC2020,Instrument za sodelovanje na področju jedrske varnosti,sl
metadata,nomenc,Program,nom-item,INSC2020,Instrumentet för kärnsäkerhetssamarbete,sv
metadata,nomenc,Program,nom-item,ITER,International Thermonuclear Experimental Reactor (ITER),en
metadata,nomenc,Program,nom-item,ITER,Réacteur thermonucléaire expérimental international (ITER),fr
metadata,nomenc,Program,nom-item,ITER,Международен експериментален термоядрен реактор (ITER),bg
metadata,nomenc,Program,nom-item,ITER,Mezinárodní termonukleární experimentální reaktor (ITER),cs
metadata,nomenc,Program,nom-item,ITER,Den internationale termonukleare forsøgsreaktor (ITER),da
metadata,nomenc,Program,nom-item,ITER,Internationaler thermonuklearer Versuchsreaktor (ITER),de
metadata,nomenc,Program,nom-item,ITER,Διεθνής θερμοπυρηνικός πειραματικός αντιδραστήρας (ITER),el
metadata,nomenc,Program,nom-item,ITER,Reactor Experimental Termonuclear Internacional (ITER),es
metadata,nomenc,Program,nom-item,ITER,Rahvusvaheline katsetermotuumareaktor (ITER),et
metadata,nomenc,Program,nom-item,ITER,Kansainvälinen lämpöydinkoereaktori (ITER),fi
metadata,nomenc,Program,nom-item,ITER,Tehnička pomoć i inovativne aktivnosti,hr
metadata,nomenc,Program,nom-item,ITER,Nemzetközi termonukleáris kísérleti reaktor (ITER),hu
metadata,nomenc,Program,nom-item,ITER,Reattore termonucleare sperimentale internazionale (ITER),it
metadata,nomenc,Program,nom-item,ITER,Tarptautinis termobranduolinis eksperimentinis reaktorius (ITER),lt
metadata,nomenc,Program,nom-item,ITER,Starptautiskais eksperimentālais kodoltermiskais reaktors (ITER),lv
metadata,nomenc,Program,nom-item,ITER,Reattur Termonukleari Sperimentali Internazzjonali (ITER),mt
metadata,nomenc,Program,nom-item,ITER,Internationale thermonucleaire experimentele reactor  (ITER),nl
metadata,nomenc,Program,nom-item,ITER,Międzynarodowy eksperymentalny reaktor termojądrowy (ITER),pl
metadata,nomenc,Program,nom-item,ITER,Reator Termonuclear Experimental Internacional (ITER),pt
metadata,nomenc,Program,nom-item,ITER,Reactorul termonuclear experimental internațional (ITER),ro
metadata,nomenc,Program,nom-item,ITER,Medzinárodný termonukleárny experimentálny reaktor (ITER),sk
metadata,nomenc,Program,nom-item,ITER,Mednarodni termonuklearni poskusni reaktor (ITER),sl
metadata,nomenc,Program,nom-item,ITER,Internationell termonukleär experimentreaktor (Iter) ,sv
metadata,nomenc,Program,nom-item,LOAN2020,Guarantee Fund for external actions,en
metadata,nomenc,Program,nom-item,LOAN2020,Fonds de garantie relatif aux actions extérieures,fr
metadata,nomenc,Program,nom-item,LOAN2020,Гаранционен фонд за външни дейности,bg
metadata,nomenc,Program,nom-item,LOAN2020,Záruční fond pro vnější vztahy,cs
metadata,nomenc,Program,nom-item,LOAN2020,Garantifonden for Aktioner i Forhold til Tredjelande,da
metadata,nomenc,Program,nom-item,LOAN2020,Garantiefonds für Maßnahmen im Zusammenhang mit den Außenbeziehungen,de
metadata,nomenc,Program,nom-item,LOAN2020,Ταμείο Εγγυήσεων για τις εξωτερικές δράσεις,el
metadata,nomenc,Program,nom-item,LOAN2020,Fondo de Garantía para acciones exteriores ,es
metadata,nomenc,Program,nom-item,LOAN2020,Välistegevuse tagatisfond,et
metadata,nomenc,Program,nom-item,LOAN2020,Ulkosuhteisiin liittyville hankkeille perustettu takuurahasto,fi
metadata,nomenc,Program,nom-item,LOAN2020,Europska teritorijalna suradnja,hr
